Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,26.1,31.5,91,NE,4 2,7 4,1007.6,0.6,2024-01-17
11:00 pm,26.1,31.1,91,NE,6 3,11 6,1007.5,0.6,2024-01-17
10:30 pm,26.3,31.6,89,NE,4 2,9 5,1007.8,0.4,2024-01-17
10:00 pm,26.4,31.6,88,NE,4 2,9 5,1008.0,0.4,2024-01-17
9:30 pm,26.6,31.3,85,NE,6 3,9 5,1008.5,0.4,2024-01-17
9:00 pm,26.9,31.5,83,NE,6 3,11 6,1008.4,0.4,2024-01-17
8:30 pm,26.9,31.5,83,NE,6 3,11 6,1008.5,0.4,2024-01-17
8:00 pm,26.9,31.3,83,ENE,7 4,11 6,1008.4,0.4,2024-01-17
7:30 pm,27.1,31.4,81,ENE,7 4,13 7,1008.0,0.4,2024-01-17
7:00 pm,27.1,31.6,81,ENE,6 3,9 5,1007.8,0.4,2024-01-17
6:30 pm,27.5,31.2,78,ENE,9 5,15 8,1007.6,0.4,2024-01-17
