Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.8,10.4,94,SW,2 1,4 2,1027.5,–,2023-05-23
11:00 pm,10.3,9.7,91,S,2 1,4 2,1027.7,–,2023-05-23
10:30 pm,10.7,10.6,92,CALM,0 0,0 0,1027.7,–,2023-05-23
10:00 pm,11.1,11.0,90,CALM,0 0,0 0,1027.6,–,2023-05-23
9:30 pm,11.5,11.4,88,CALM,0 0,0 0,1027.6,–,2023-05-23
9:00 pm,11.7,11.6,86,CALM,0 0,0 0,1027.4,–,2023-05-23
8:30 pm,12.0,11.9,85,CALM,0 0,0 0,1027.2,–,2023-05-23
8:00 pm,12.5,12.4,81,CALM,0 0,0 0,1027.1,–,2023-05-23
7:30 pm,13.0,12.8,77,CALM,0 0,0 0,1026.8,–,2023-05-23
7:00 pm,13.7,13.5,73,CALM,0 0,0 0,1026.6,0.0,2023-05-23
6:30 pm,14.8,14.7,70,CALM,0 0,0 0,1026.5,0.0,2023-05-23
6:00 pm,15.7,15.5,65,CALM,0 0,2 1,1026.3,0.0,2023-05-23
5:30 pm,16.5,15.7,58,ESE,2 1,4 2,1026.2,0.0,2023-05-23
5:00 pm,18.6,17.8,51,E,2 1,6 3,1026.0,0.0,2023-05-23
4:30 pm,20.7,19.1,39,NE,4 2,7 4,1025.7,0.0,2023-05-23
4:00 pm,21.4,19.0,35,ENE,7 4,11 6,1025.7,0.0,2023-05-23
3:30 pm,22.1,19.8,32,NE,6 3,9 5,1025.6,0.0,2023-05-23
3:00 pm,22.4,19.8,30,NE,7 4,11 6,1025.7,0.0,2023-05-23
2:30 pm,23.3,21.3,29,NNE,4 2,7 4,1025.7,0.0,2023-05-23
2:00 pm,23.3,20.7,27,NNE,6 3,9 5,1025.8,0.0,2023-05-23
1:30 pm,22.7,20.3,30,NE,6 3,9 5,1025.8,0.0,2023-05-23
1:00 pm,23.3,21.6,33,N,4 2,9 5,1026.1,0.0,2023-05-23
12:30 pm,22.8,21.1,34,N,4 2,7 4,1026.5,0.0,2023-05-23
12:00 pm,22.8,21.3,35,NW,4 2,7 4,1026.8,0.0,2023-05-23
11:30 am,21.6,20.1,38,SSW,4 2,6 3,1027.4,0.0,2023-05-23
11:00 am,20.8,19.8,46,S,4 2,7 4,1027.8,0.0,2023-05-23
10:30 am,19.5,18.5,50,S,4 2,9 5,1028.2,0.0,2023-05-23
10:00 am,18.2,16.7,53,SW,6 3,13 7,1028.4,0.0,2023-05-23
9:30 am,17.5,16.2,58,SSW,6 3,11 6,1028.5,0.0,2023-05-23
9:00 am,15.4,14.2,62,SSW,4 2,13 7,1028.5,0.0,2023-05-23
8:30 am,13.8,12.2,69,S,6 3,11 6,1028.3,0.0,2023-05-23
8:00 am,12.4,10.7,73,S,6 3,11 6,1028.2,0.0,2023-05-23
7:30 am,10.7,8.7,79,SW,7 4,11 6,1027.9,0.0,2023-05-23
7:00 am,9.7,8.2,83,SW,4 2,9 5,1027.4,0.0,2023-05-23
6:30 am,9.5,8.0,84,WSW,4 2,11 6,1027.2,0.0,2023-05-23
6:00 am,9.6,7.7,82,SW,6 3,11 6,1027.0,0.0,2023-05-23
5:30 am,9.6,7.8,84,SW,6 3,9 5,1026.7,0.0,2023-05-23
5:00 am,9.5,8.0,84,SW,4 2,6 3,1026.7,0.0,2023-05-23
4:30 am,9.7,7.9,84,SW,6 3,9 5,1026.7,0.0,2023-05-23
4:00 am,10.0,8.3,84,SW,6 3,9 5,1026.7,0.0,2023-05-23
3:30 am,10.2,8.8,83,WSW,4 2,7 4,1026.6,0.0,2023-05-23
3:00 am,10.4,9.1,82,WSW,4 2,7 4,1026.5,0.0,2023-05-23
2:30 am,10.6,9.8,85,WSW,2 1,6 3,1026.5,0.0,2023-05-23
2:00 am,10.5,9.7,86,WSW,2 1,4 2,1026.6,0.0,2023-05-23
1:30 am,11.4,10.7,83,SW,2 1,6 3,1026.8,0.0,2023-05-23
1:00 am,11.8,10.8,82,SW,4 2,6 3,1026.8,0.0,2023-05-23
12:30 am,12.2,11.7,82,SW,2 1,4 2,1026.8,0.0,2023-05-23
12:00 am,12.2,11.5,86,WSW,4 2,7 4,1026.7,0.0,2023-05-23
