Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.9,9.9,71,NE,13 7,19 10,1016.9,0.0,2024-08-19
5:00 am,12.7,9.7,71,NE,13 7,20 11,1016.6,0.0,2024-08-19
4:30 am,12.4,10.2,73,NE,9 5,15 8,1016.4,0.0,2024-08-19
4:00 am,12.7,10.1,71,NNE,11 6,20 11,1016.8,0.0,2024-08-19
3:30 am,13.2,9.7,68,ENE,15 8,26 14,1016.8,0.0,2024-08-19
3:00 am,13.5,9.3,67,ENE,19 10,26 14,1016.5,0.0,2024-08-19
2:30 am,13.6,9.4,66,NE,19 10,30 16,1016.7,0.0,2024-08-19
2:00 am,13.3,9.8,66,ENE,15 8,28 15,1017.0,0.0,2024-08-19
1:30 am,12.9,10.4,66,ENE,9 5,15 8,1017.3,0.0,2024-08-19
1:00 am,13.1,10.3,66,ENE,11 6,15 8,1017.5,0.0,2024-08-19
12:30 am,13.3,10.5,66,ENE,11 6,22 12,1017.6,0.0,2024-08-19
12:00 am,12.8,10.1,69,ENE,11 6,15 8,1017.9,0.0,2024-08-19
