Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.8,17.0,73,SSE,9 5,15 8,1019.4,0.0,2023-03-18
11:00 pm,18.0,17.3,73,S,9 5,15 8,1019.5,0.0,2023-03-18
10:30 pm,18.5,17.5,72,SSE,11 6,17 9,1019.7,0.0,2023-03-18
10:00 pm,18.7,17.8,72,S,11 6,19 10,1019.8,0.0,2023-03-18
9:30 pm,19.0,17.3,71,S,15 8,24 13,1020.1,0.0,2023-03-18
9:00 pm,19.3,17.5,68,SSE,15 8,28 15,1020.2,0.0,2023-03-18
8:30 pm,19.6,17.6,64,S,15 8,24 13,1020.0,0.0,2023-03-18
8:00 pm,19.8,17.8,64,S,15 8,24 13,1019.7,0.0,2023-03-18
7:30 pm,20.1,17.7,63,S,17 9,30 16,1019.3,0.0,2023-03-18
7:00 pm,20.2,18.6,62,SSW,13 7,26 14,1019.0,0.0,2023-03-18
6:30 pm,20.6,19.2,59,SSW,11 6,20 11,1018.5,0.0,2023-03-18
6:00 pm,21.1,18.9,56,SW,15 8,30 16,1018.3,0.0,2023-03-18
5:30 pm,22.0,19.9,54,SSW,15 8,24 13,1018.1,0.0,2023-03-18
5:00 pm,22.6,19.5,50,SSW,19 10,33 18,1017.9,0.0,2023-03-18
4:30 pm,23.3,20.4,50,SSW,19 10,32 17,1017.7,0.0,2023-03-18
