Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,22.3,19.4,53,SSW,19 10,32 17,1021.1,0.0,2023-10-19
3:30 pm,23.0,20.7,53,SSW,17 9,32 17,1021.0,0.0,2023-10-19
3:00 pm,23.5,20.7,50,SW,19 10,32 17,1021.0,0.0,2023-10-19
2:30 pm,25.0,23.1,44,WSW,13 7,24 13,1020.8,0.0,2023-10-19
2:00 pm,25.0,22.7,44,SW,15 8,26 14,1020.8,0.0,2023-10-19
1:30 pm,25.4,23.9,43,SW,11 6,19 10,1020.9,0.0,2023-10-19
1:00 pm,25.1,23.5,42,S,11 6,17 9,1021.3,0.0,2023-10-19
12:30 pm,24.2,21.9,42,S,13 7,20 11,1021.8,0.0,2023-10-19
12:00 pm,24.9,24.3,44,SE,6 3,11 6,1022.1,0.0,2023-10-19
11:30 am,23.5,22.5,43,SE,6 3,11 6,1022.5,0.0,2023-10-19
11:00 am,23.0,22.0,45,SSW,6 3,11 6,1022.9,0.0,2023-10-19
10:30 am,23.0,22.3,48,ENE,6 3,9 5,1023.3,0.0,2023-10-19
10:00 am,21.2,19.9,49,N,7 4,13 7,1023.7,0.0,2023-10-19
9:30 am,20.4,19.0,50,ENE,7 4,15 8,1023.9,0.0,2023-10-19
9:00 am,20.2,18.2,53,E,11 6,19 10,1023.8,0.0,2023-10-19
8:30 am,18.8,16.7,56,E,11 6,19 10,1024.0,0.0,2023-10-19
8:00 am,17.8,16.0,58,E,9 5,17 9,1024.3,0.0,2023-10-19
7:30 am,17.1,15.3,60,E,9 5,20 11,1024.3,0.0,2023-10-19
7:00 am,15.9,13.5,62,E,11 6,22 12,1024.2,0.0,2023-10-19
6:30 am,15.2,13.3,66,E,9 5,20 11,1024.2,0.0,2023-10-19
6:00 am,14.1,12.7,70,ENE,6 3,9 5,1024.1,0.0,2023-10-19
5:30 am,13.8,12.3,70,ENE,6 3,7 4,1023.9,0.0,2023-10-19
5:00 am,13.9,12.6,74,ENE,6 3,9 5,1023.5,0.0,2023-10-19
4:30 am,14.0,14.3,81,CALM,0 0,0 0,1023.5,0.0,2023-10-19
4:00 am,15.0,14.4,74,ENE,4 2,9 5,1023.5,0.0,2023-10-19
3:30 am,15.3,14.1,69,E,6 3,13 7,1023.0,0.0,2023-10-19
3:00 am,15.5,14.3,71,E,7 4,11 6,1023.0,0.0,2023-10-19
2:30 am,15.0,15.9,87,CALM,0 0,0 0,1023.0,0.0,2023-10-19
2:00 am,15.3,16.3,87,CALM,0 0,0 0,1022.9,0.0,2023-10-19
1:30 am,16.2,16.9,83,SSE,2 1,7 4,1022.9,0.0,2023-10-19
1:00 am,16.8,16.7,83,SSE,7 4,11 6,1023.1,0.0,2023-10-19
12:30 am,16.8,16.7,83,SSE,7 4,13 7,1023.3,0.0,2023-10-19
12:00 am,17.2,17.1,81,SSE,7 4,13 7,1023.5,0.0,2023-10-19
