Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.5,17.3,46,E,15 8,28 15,1025.9,0.0,2024-03-22
11:00 pm,21.2,17.5,42,ESE,17 9,33 18,1025.7,0.0,2024-03-22
10:30 pm,21.7,17.8,39,ESE,17 9,35 19,1025.7,0.0,2024-03-22
10:00 pm,21.9,19.1,38,E,11 6,30 16,1025.8,0.0,2024-03-22
9:30 pm,22.7,19.0,35,ESE,15 8,30 16,1025.5,0.0,2024-03-22
9:00 pm,22.7,19.4,35,E,13 7,28 15,1025.4,0.0,2024-03-22
8:30 pm,23.0,19.6,33,ESE,13 7,22 12,1025.2,0.0,2024-03-22
8:00 pm,23.3,20.7,33,E,9 5,19 10,1024.9,0.0,2024-03-22
7:30 pm,23.7,20.7,32,ESE,11 6,22 12,1024.4,0.0,2024-03-22
7:00 pm,24.3,20.6,31,ESE,15 8,28 15,1024.0,0.0,2024-03-22
6:30 pm,24.7,21.4,31,ESE,13 7,24 13,1023.5,0.0,2024-03-22
6:00 pm,25.5,21.4,29,E,17 9,28 15,1023.1,0.0,2024-03-22
5:30 pm,26.3,22.7,29,ESE,15 8,28 15,1022.7,0.0,2024-03-22
5:00 pm,27.1,23.0,26,ESE,17 9,32 17,1022.5,0.0,2024-03-22
4:30 pm,27.7,23.9,25,ESE,15 8,30 16,1022.5,0.0,2024-03-22
