Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.4,11.0,80,W,13 7,20 11,1015.3,0.2,2025-09-07
11:00 pm,13.4,11.0,80,W,13 7,24 13,1015.2,0.2,2025-09-07
10:30 pm,13.6,10.7,77,W,15 8,24 13,1015.2,0.2,2025-09-07
10:00 pm,13.8,11.2,75,W,13 7,26 14,1015.1,0.2,2025-09-07
9:30 pm,13.9,11.6,73,WSW,11 6,20 11,1014.8,0.2,2025-09-07
9:00 pm,13.9,11.7,75,WSW,11 6,17 9,1014.6,0.2,2025-09-07
8:30 pm,14.1,12.6,80,SW,9 5,15 8,1014.3,0.2,2025-09-07
8:00 pm,14.4,12.5,77,WSW,11 6,17 9,1014.0,0.2,2025-09-07
7:30 pm,15.3,12.3,73,WSW,17 9,28 15,1013.6,0.2,2025-09-07
7:00 pm,15.3,13.4,67,WSW,9 5,15 8,1013.1,0.2,2025-09-07
6:30 pm,16.0,14.1,63,W,9 5,20 11,1012.7,0.2,2025-09-07
