Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.1,10.4,86,SW,9 5,13 7,1014.2,0.8,2025-09-09
11:00 pm,11.9,11.1,85,SSW,4 2,7 4,1014.2,0.6,2025-09-09
10:30 pm,12.0,11.2,86,SSW,4 2,7 4,1014.4,0.6,2025-09-09
10:00 pm,12.1,11.8,80,CALM,0 0,6 3,1014.3,0.6,2025-09-09
9:30 pm,12.4,10.3,75,WSW,9 5,15 8,1014.3,0.6,2025-09-09
9:00 pm,12.2,11.0,75,S,4 2,6 3,1014.1,0.6,2025-09-09
8:30 pm,12.6,10.9,72,SE,6 3,13 7,1013.9,0.6,2025-09-09
8:00 pm,12.8,9.8,71,ENE,13 7,20 11,1014.1,0.6,2025-09-09
7:30 pm,13.4,10.7,67,NNW,11 6,17 9,1014.8,0.4,2025-09-09
7:00 pm,13.2,10.8,66,ESE,9 5,15 8,1013.6,0.4,2025-09-09
6:30 pm,13.3,11.5,66,SE,6 3,13 7,1013.9,0.4,2025-09-09
6:00 pm,13.5,11.3,68,ESE,9 5,17 9,1013.9,0.4,2025-09-09
5:30 pm,13.9,11.8,69,SE,9 5,15 8,1014.3,0.4,2025-09-09
5:00 pm,14.6,12.3,62,SE,9 5,17 9,1014.3,0.4,2025-09-09
4:30 pm,15.1,12.1,62,E,13 7,19 10,1013.0,0.4,2025-09-09
4:00 pm,15.7,14.4,68,NE,7 4,11 6,1013.6,0.4,2025-09-09
3:30 pm,15.7,15.0,75,S,6 3,9 5,1012.9,0.2,2025-09-09
3:00 pm,16.7,15.6,58,SE,4 2,9 5,1013.3,0.0,2025-09-09
2:30 pm,17.1,15.4,54,SW,6 3,9 5,1013.7,0.0,2025-09-09
2:00 pm,15.7,14.0,59,SW,6 3,11 6,1014.4,0.0,2025-09-09
1:30 pm,15.8,13.5,57,W,9 5,15 8,1014.6,0.0,2025-09-09
1:00 pm,16.4,13.2,53,WSW,13 7,20 11,1014.4,0.0,2025-09-09
12:30 pm,18.0,15.7,45,SSE,7 4,11 6,1014.3,0.0,2025-09-09
12:00 pm,16.4,13.0,49,NE,13 7,22 12,1014.8,0.0,2025-09-09
11:30 am,16.9,13.4,47,NE,13 7,20 11,1015.8,0.0,2025-09-09
11:00 am,16.3,14.0,47,SE,6 3,11 6,1017.1,0.0,2025-09-09
10:30 am,16.0,14.5,54,ESE,4 2,9 5,1016.9,0.0,2025-09-09
10:00 am,15.8,13.0,49,NNE,9 5,15 8,1016.8,0.0,2025-09-09
9:30 am,15.6,13.4,50,NNE,6 3,11 6,1017.0,0.0,2025-09-09
9:00 am,15.4,12.2,51,NE,11 6,20 11,1016.7,0.0,2025-09-09
8:30 am,13.0,12.7,74,CALM,0 0,0 0,1016.3,0.0,2025-09-09
8:00 am,11.6,11.7,92,CALM,0 0,0 0,1016.8,0.0,2025-09-09
7:30 am,9.5,9.2,95,CALM,0 0,0 0,1017.0,0.0,2025-09-09
7:00 am,7.0,5.7,94,ESE,2 1,6 3,1016.8,0.0,2025-09-09
6:30 am,7.7,5.9,96,NE,6 3,7 4,1016.9,0.0,2025-09-09
6:00 am,6.5,4.9,99,NNW,4 2,11 6,1017.0,0.0,2025-09-09
5:30 am,6.2,4.9,97,SSE,2 1,7 4,1016.1,0.0,2025-09-09
5:00 am,6.9,5.7,97,NNE,2 1,6 3,1016.3,0.0,2025-09-09
4:30 am,6.3,4.9,96,NNE,2 1,7 4,1016.3,0.0,2025-09-09
4:00 am,6.0,5.0,96,CALM,0 0,0 0,1016.3,0.0,2025-09-09
3:30 am,6.4,5.5,97,CALM,0 0,0 0,1016.2,0.0,2025-09-09
3:00 am,6.9,6.1,96,CALM,0 0,0 0,1016.5,0.0,2025-09-09
2:30 am,7.2,6.0,96,ESE,2 1,6 3,1017.3,0.0,2025-09-09
2:00 am,7.6,6.9,96,CALM,0 0,0 0,1017.7,0.0,2025-09-09
1:30 am,7.9,7.2,95,CALM,0 0,0 0,1017.7,0.0,2025-09-09
1:00 am,8.4,7.8,95,CALM,0 0,0 0,1017.8,0.0,2025-09-09
12:30 am,8.5,7.9,94,CALM,0 0,0 0,1018.2,0.0,2025-09-09
12:00 am,8.9,8.4,93,CALM,0 0,0 0,1018.2,0.0,2025-09-09
