Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,18.3,17.2,61,S,7 4,13 7,1013.1,0.0,2025-01-22
11:00 pm,18.3,16.9,62,S,9 5,15 8,1013.6,0.0,2025-01-22
10:30 pm,18.5,16.8,63,SSE,11 6,20 11,1013.5,0.0,2025-01-22
10:00 pm,18.3,17.0,69,S,11 6,20 11,1013.6,0.0,2025-01-22
9:30 pm,18.7,16.8,69,S,15 8,24 13,1013.7,0.0,2025-01-22
9:00 pm,19.4,18.2,66,SSE,11 6,20 11,1013.3,0.0,2025-01-22
8:30 pm,20.3,19.2,63,SSE,11 6,22 12,1013.0,0.0,2025-01-22
8:00 pm,21.2,18.9,59,SSE,17 9,32 17,1012.8,0.0,2025-01-22
7:30 pm,22.9,21.0,54,SSE,15 8,24 13,1012.5,0.0,2025-01-22
7:00 pm,24.1,22.3,51,SE,15 8,26 14,1012.3,0.0,2025-01-22
6:30 pm,25.3,23.4,46,SSE,15 8,24 13,1012.0,0.0,2025-01-22
6:00 pm,25.9,24.1,46,SSE,15 8,30 16,1011.9,0.0,2025-01-22
5:30 pm,26.1,23.8,44,SSE,17 9,26 14,1012.0,0.0,2025-01-22
5:00 pm,26.6,24.6,41,SE,15 8,28 15,1012.0,0.0,2025-01-22
4:30 pm,26.7,24.5,40,SSE,15 8,30 16,1012.2,0.0,2025-01-22
4:00 pm,27.2,25.3,38,SSE,13 7,26 14,1012.5,0.0,2025-01-22
3:30 pm,26.7,24.0,39,SSE,17 9,30 16,1012.6,0.0,2025-01-22
3:00 pm,26.7,24.1,40,SE,17 9,28 15,1012.9,0.0,2025-01-22
2:30 pm,26.0,22.7,41,S,20 11,32 17,1013.1,0.0,2025-01-22
2:00 pm,26.1,24.3,44,SSE,15 8,24 13,1013.4,0.0,2025-01-22
1:30 pm,25.5,23.9,45,SE,13 7,26 14,1014.0,0.0,2025-01-22
1:00 pm,24.0,20.6,45,SE,20 11,30 16,1014.1,0.0,2025-01-22
12:30 pm,25.4,23.0,45,SSE,17 9,37 20,1014.3,0.0,2025-01-22
12:00 pm,24.5,21.4,46,S,20 11,32 17,1014.5,0.0,2025-01-22
11:30 am,24.3,21.7,42,SE,15 8,32 17,1014.4,0.0,2025-01-22
11:00 am,23.5,21.0,45,SE,15 8,28 15,1014.5,0.0,2025-01-22
10:30 am,23.0,19.7,46,SE,19 10,30 16,1014.6,0.0,2025-01-22
10:00 am,22.3,19.8,49,ESE,15 8,22 12,1014.5,0.0,2025-01-22
9:30 am,21.6,19.1,51,SE,15 8,28 15,1014.5,0.0,2025-01-22
9:00 am,20.8,18.1,56,SE,17 9,28 15,1014.5,0.0,2025-01-22
8:30 am,20.0,18.1,59,SSE,13 7,22 12,1014.4,0.0,2025-01-22
8:00 am,19.1,16.8,63,SSE,15 8,28 15,1013.5,0.0,2025-01-22
7:30 am,18.3,16.9,67,S,11 6,22 12,1013.4,0.0,2025-01-22
7:00 am,17.5,16.0,70,S,11 6,20 11,1012.8,0.0,2025-01-22
