Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.2,13.7,80,NE,11 6,17 9,1014.8,0.8,2023-06-05
11:00 pm,15.1,14.0,82,NNE,9 5,15 8,1014.7,0.8,2023-06-05
10:30 pm,15.1,13.7,83,NE,11 6,15 8,1014.6,0.8,2023-06-05
10:00 pm,15.8,14.5,80,NNE,11 6,17 9,1014.6,0.8,2023-06-05
9:30 pm,15.7,14.7,80,N,9 5,15 8,1014.6,0.8,2023-06-05
9:00 pm,15.9,14.6,81,NNE,11 6,19 10,1014.7,0.8,2023-06-05
8:30 pm,15.6,14.9,85,NE,9 5,15 8,1014.6,0.8,2023-06-05
8:00 pm,15.4,14.3,86,NE,11 6,19 10,1014.5,0.8,2023-06-05
7:30 pm,15.6,14.2,87,NE,13 7,17 9,1014.3,0.8,2023-06-05
7:00 pm,15.7,15.4,85,NE,7 4,13 7,1014.1,0.8,2023-06-05
6:30 pm,15.7,15.1,87,NE,9 5,11 6,1013.8,0.8,2023-06-05
6:00 pm,15.7,15.2,89,E,9 5,13 7,1013.5,0.8,2023-06-05
