Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.9,16.4,82,WSW,2 1,2 1,1026.9,0.0,2023-06-05
11:00 pm,16.2,16.7,81,WSW,2 1,6 3,1026.9,0.0,2023-06-05
10:30 pm,15.4,15.9,85,SSW,2 1,7 4,1027.0,0.0,2023-06-05
10:00 pm,15.3,16.1,83,CALM,0 0,0 0,1027.1,0.0,2023-06-05
9:30 pm,16.6,17.1,79,S,2 1,4 2,1027.0,0.0,2023-06-05
9:00 pm,17.2,17.4,76,ESE,4 2,7 4,1027.2,0.0,2023-06-05
8:30 pm,16.9,17.0,77,SSE,4 2,9 5,1026.9,0.0,2023-06-05
8:00 pm,17.1,16.8,75,S,6 3,9 5,1026.9,0.0,2023-06-05
7:30 pm,17.8,17.8,71,S,4 2,9 5,1026.7,0.0,2023-06-05
7:00 pm,18.5,17.7,65,SE,7 4,13 7,1026.4,0.0,2023-06-05
6:30 pm,18.3,18.0,64,SE,4 2,11 6,1026.4,0.0,2023-06-05
