Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,19.8,21.5,85,SW,4 2,7 4,1020.2,0.2,2024-03-31
5:30 am,19.5,21.2,86,SW,4 2,9 5,1020.3,0.2,2024-03-31
5:00 am,19.5,20.8,86,SW,6 3,7 4,1020.4,0.2,2024-03-31
4:30 am,19.9,21.3,85,SW,6 3,9 5,1020.3,0.2,2024-03-31
4:00 am,20.1,21.8,83,SW,4 2,9 5,1020.3,0.2,2024-03-31
3:30 am,20.0,21.7,84,SW,4 2,9 5,1020.5,0.2,2024-03-31
3:00 am,20.1,21.9,84,SW,4 2,9 5,1020.6,0.2,2024-03-31
2:30 am,20.7,22.8,81,SW,2 1,6 3,1020.8,0.2,2024-03-31
2:00 am,20.6,22.8,82,SW,2 1,6 3,1020.9,0.2,2024-03-31
1:30 am,20.6,22.2,80,SSW,4 2,7 4,1021.0,0.2,2024-03-31
1:00 am,21.1,23.2,79,SW,2 1,6 3,1021.4,0.2,2024-03-31
12:30 am,21.4,23.1,77,SW,4 2,7 4,1021.7,0.2,2024-03-31
12:00 am,21.3,23.6,80,SW,2 1,7 4,1021.7,0.2,2024-03-31
