Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.7,11.8,67,SE,20 11,32 17,1017.3,0.0,2025-01-17
11:00 pm,15.6,11.9,66,SE,19 10,30 16,1017.4,0.0,2025-01-17
10:30 pm,16.6,12.6,61,SE,20 11,32 17,1017.6,0.0,2025-01-17
10:00 pm,16.6,12.0,58,SE,22 12,35 19,1017.4,0.0,2025-01-17
9:30 pm,16.4,12.0,56,SE,20 11,32 17,1017.2,0.0,2025-01-17
9:00 pm,17.2,10.4,51,SSE,32 17,54 29,1016.8,0.0,2025-01-17
8:52 pm,17.2,11.2,51,SSE,28 15,54 29,1016.8,0.0,2025-01-17
8:30 pm,17.2,12.4,53,SE,22 12,39 21,1016.8,0.0,2025-01-17
8:00 pm,18.4,13.6,48,SE,22 12,37 20,1016.5,0.0,2025-01-17
7:30 pm,19.2,12.6,47,ESE,32 17,48 26,1015.8,0.0,2025-01-17
7:24 pm,19.6,13.3,45,SE,30 16,48 26,1015.7,0.0,2025-01-17
7:00 pm,20.4,13.2,44,ESE,35 19,50 27,1015.3,0.0,2025-01-17
6:35 pm,21.7,15.2,37,SE,30 16,50 27,1014.8,0.0,2025-01-17
6:30 pm,21.6,15.4,37,SE,28 15,41 22,1014.8,0.0,2025-01-17
6:03 pm,22.5,16.7,39,SE,28 15,48 26,1014.0,0.0,2025-01-17
6:00 pm,22.8,17.2,41,SE,28 15,44 24,1014.0,0.0,2025-01-17
5:37 pm,22.6,16.3,38,SE,30 16,54 29,1013.7,0.0,2025-01-17
5:30 pm,23.3,16.6,38,SE,33 18,48 26,1013.6,0.0,2025-01-17
5:18 pm,22.6,15.8,36,ESE,32 17,52 28,1013.4,0.0,2025-01-17
5:00 pm,23.4,15.7,35,ESE,37 20,52 28,1013.2,0.0,2025-01-17
4:30 pm,24.0,17.7,34,SE,30 16,50 27,1012.8,0.0,2025-01-17
4:04 pm,24.0,17.3,36,ESE,33 18,52 28,1012.6,0.0,2025-01-17
4:00 pm,23.8,17.1,35,ESE,32 17,41 22,1012.6,0.0,2025-01-17
3:30 pm,25.4,19.7,37,SE,30 16,39 21,1012.7,0.0,2025-01-17
3:00 pm,24.8,18.9,33,SSE,28 15,48 26,1012.6,0.0,2025-01-17
2:59 pm,24.5,18.6,34,SSE,28 15,48 26,1012.6,0.0,2025-01-17
2:30 pm,24.3,17.6,34,SE,32 17,44 24,1012.6,0.0,2025-01-17
2:00 pm,24.4,17.6,33,SE,32 17,44 24,1012.6,0.0,2025-01-17
1:30 pm,23.6,16.4,32,ESE,33 18,50 27,1012.6,0.0,2025-01-17
1:01 pm,24.1,17.3,29,SE,30 16,50 27,1012.7,0.0,2025-01-17
1:00 pm,23.8,17.4,30,SE,28 15,44 24,1012.6,0.0,2025-01-17
12:30 pm,23.9,16.9,28,S,30 16,41 22,1012.7,0.0,2025-01-17
12:00 pm,22.7,15.6,29,SSE,30 16,41 22,1012.6,0.0,2025-01-17
11:53 am,22.3,14.6,29,SSE,33 18,52 28,1012.6,0.0,2025-01-17
11:30 am,21.4,13.9,31,SSE,32 17,48 26,1012.6,0.0,2025-01-17
11:01 am,21.3,13.4,33,S,35 19,54 29,1012.7,0.0,2025-01-17
11:00 am,21.2,13.4,35,S,35 19,54 29,1012.7,0.0,2025-01-17
10:56 am,21.0,13.7,36,S,33 18,52 28,1012.5,0.0,2025-01-17
10:30 am,20.2,13.1,40,SSE,33 18,46 25,1012.7,0.0,2025-01-17
10:02 am,18.6,11.4,43,SSE,33 18,52 28,1012.8,0.0,2025-01-17
10:00 am,18.3,10.6,43,SSE,35 19,52 28,1012.8,0.0,2025-01-17
9:38 am,18.0,11.7,44,SSE,28 15,56 30,1012.7,0.0,2025-01-17
9:30 am,17.6,12.0,45,SSE,24 13,50 27,1012.7,0.0,2025-01-17
9:22 am,17.5,11.3,47,SSE,28 15,50 27,1012.7,0.0,2025-01-17
9:00 am,16.6,9.3,53,S,35 19,50 27,1012.6,0.0,2025-01-17
8:30 am,15.6,7.3,54,S,39 21,52 28,1012.3,0.0,2025-01-17
8:12 am,15.1,7.3,57,S,37 20,57 31,1012.1,0.0,2025-01-17
8:00 am,15.0,7.6,57,S,35 19,50 27,1012.0,0.0,2025-01-17
7:59 am,14.9,7.5,58,S,35 19,50 27,1012.0,0.0,2025-01-17
7:30 am,14.1,10.6,56,SE,13 7,32 17,1011.8,0.0,2025-01-17
