Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,43.2,41.5,14,S,9 5,17 9,1004.4,0.0,2025-01-20
3:30 pm,42.6,40.4,14,SSE,11 6,19 10,1004.8,0.0,2025-01-20
3:00 pm,41.3,39.8,14,E,6 3,13 7,1005.3,0.0,2025-01-20
2:30 pm,40.9,39.3,16,NE,9 5,17 9,1005.6,0.0,2025-01-20
2:00 pm,41.1,40.5,16,NNE,4 2,9 5,1005.9,0.0,2025-01-20
1:30 pm,41.0,39.3,17,NE,11 6,20 11,1006.2,0.0,2025-01-20
1:00 pm,40.0,39.7,20,E,6 3,11 6,1006.7,0.0,2025-01-20
12:30 pm,39.3,37.4,20,NE,15 8,24 13,1007.1,0.0,2025-01-20
12:00 pm,38.4,35.9,21,ENE,17 9,32 17,1007.4,0.0,2025-01-20
11:30 am,38.1,35.9,22,NE,17 9,26 14,1007.5,0.0,2025-01-20
11:00 am,37.2,36.0,27,NE,15 8,24 13,1007.7,0.0,2025-01-20
10:30 am,37.1,35.3,26,NE,17 9,28 15,1008.0,0.0,2025-01-20
10:00 am,36.0,33.9,26,NE,17 9,28 15,1008.2,0.0,2025-01-20
9:30 am,34.8,33.6,28,NE,13 7,24 13,1008.4,0.0,2025-01-20
9:00 am,33.3,31.7,31,ENE,15 8,30 16,1008.6,0.0,2025-01-20
8:30 am,31.0,28.9,34,ENE,17 9,32 17,1008.8,0.0,2025-01-20
8:00 am,29.5,28.0,39,ENE,15 8,32 17,1008.7,0.0,2025-01-20
7:30 am,28.1,28.0,42,E,7 4,15 8,1008.7,0.0,2025-01-20
7:00 am,26.3,25.4,46,E,11 6,20 11,1008.7,0.0,2025-01-20
6:30 am,25.2,23.8,48,ENE,13 7,26 14,1008.8,0.0,2025-01-20
6:00 am,24.8,23.7,47,E,11 6,32 17,1008.3,0.0,2025-01-20
5:30 am,24.6,23.5,49,ENE,11 6,24 13,1008.2,0.0,2025-01-20
5:00 am,25.0,24.3,48,E,9 5,19 10,1008.0,0.0,2025-01-20
4:30 am,25.4,23.6,47,E,15 8,28 15,1007.8,0.0,2025-01-20
4:00 am,25.8,24.0,46,E,15 8,37 20,1007.8,0.0,2025-01-20
3:30 am,26.6,25.0,46,E,15 8,32 17,1007.8,0.0,2025-01-20
3:00 am,27.2,25.8,42,ENE,13 7,28 15,1007.8,0.0,2025-01-20
2:30 am,28.1,26.4,41,ENE,15 8,28 15,1007.9,0.0,2025-01-20
2:00 am,28.9,28.3,39,E,9 5,24 13,1007.9,0.0,2025-01-20
1:30 am,29.7,28.9,38,E,11 6,26 14,1007.8,0.0,2025-01-20
1:00 am,28.5,29.0,44,ESE,6 3,11 6,1008.1,0.0,2025-01-20
12:30 am,27.3,28.5,53,SSE,6 3,11 6,1008.2,0.0,2025-01-20
12:00 am,27.7,28.7,51,SSE,7 4,11 6,1008.5,0.0,2025-01-20
