Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.9,22.9,94,ESE,9 5,11 6,1014.0,0.0,2025-02-27
11:00 pm,20.7,22.0,92,SE,11 6,15 8,1014.1,0.0,2025-02-27
10:30 pm,21.2,23.0,86,SE,7 4,9 5,1014.2,0.0,2025-02-27
10:00 pm,22.3,24.0,79,ESE,7 4,9 5,1014.1,0.0,2025-02-27
9:30 pm,24.8,27.3,70,NNE,4 2,7 4,1014.1,0.0,2025-02-27
9:00 pm,25.7,27.8,67,NE,7 4,13 7,1013.9,0.0,2025-02-27
8:30 pm,26.6,27.4,63,NE,13 7,20 11,1013.7,0.0,2025-02-27
8:00 pm,27.4,25.7,54,NE,22 12,28 15,1013.3,0.0,2025-02-27
7:30 pm,30.4,27.9,28,WNW,13 7,17 9,1012.9,0.0,2025-02-27
7:00 pm,31.9,29.6,27,NW,13 7,20 11,1012.6,0.0,2025-02-27
6:30 pm,32.7,30.1,26,NW,15 8,20 11,1012.0,0.0,2025-02-27
6:00 pm,33.2,29.6,25,NW,20 11,32 17,1012.0,0.0,2025-02-27
5:30 pm,32.8,29.3,26,NW,20 11,35 19,1012.0,0.0,2025-02-27
5:00 pm,33.2,29.0,24,NW,22 12,33 18,1012.2,0.0,2025-02-27
4:30 pm,34.1,30.5,23,WNW,19 10,35 19,1012.6,0.0,2025-02-27
4:00 pm,34.5,31.4,25,WNW,19 10,33 18,1012.7,0.0,2025-02-27
3:30 pm,33.3,29.8,28,NNW,22 12,52 28,1013.0,0.0,2025-02-27
3:27 pm,32.9,29.7,28,NNW,20 11,52 28,1013.1,0.0,2025-02-27
3:00 pm,33.8,31.0,27,NNW,19 10,30 16,1013.5,0.0,2025-02-27
2:30 pm,32.1,29.9,31,NW,17 9,28 15,1014.0,0.0,2025-02-27
2:00 pm,31.8,29.6,30,NW,15 8,28 15,1014.5,0.0,2025-02-27
1:30 pm,32.9,30.1,29,NNW,19 10,30 16,1015.0,0.0,2025-02-27
1:00 pm,31.9,30.7,34,NW,13 7,22 12,1015.4,0.0,2025-02-27
12:30 pm,30.3,30.1,41,NW,11 6,20 11,1015.7,0.0,2025-02-27
12:00 pm,30.2,30.3,44,N,11 6,17 9,1016.1,0.0,2025-02-27
11:30 am,29.0,29.3,45,NW,9 5,11 6,1016.7,0.0,2025-02-27
11:00 am,27.4,28.1,50,WSW,7 4,11 6,1017.0,0.0,2025-02-27
10:30 am,26.4,28.1,53,NNE,2 1,7 4,1017.1,0.0,2025-02-27
10:00 am,25.0,25.8,57,WNW,6 3,9 5,1017.2,0.0,2025-02-27
9:30 am,23.7,24.8,61,S,4 2,7 4,1017.4,0.0,2025-02-27
9:00 am,22.3,23.2,68,SSE,6 3,9 5,1017.5,0.0,2025-02-27
8:30 am,20.6,21.5,76,SE,6 3,9 5,1017.4,0.0,2025-02-27
8:00 am,19.1,21.1,83,CALM,0 0,0 0,1017.2,0.0,2025-02-27
7:30 am,17.0,18.3,100,E,6 3,9 5,1017.0,0.0,2025-02-27
7:00 am,16.0,16.7,100,NE,7 4,7 4,1016.9,0.0,2025-02-27
6:30 am,16.6,17.0,99,ESE,9 5,13 7,1016.3,0.0,2025-02-27
6:00 am,16.2,16.6,100,ESE,9 5,11 6,1016.1,0.0,2025-02-27
5:30 am,17.1,18.2,100,SSE,7 4,9 5,1015.9,0.0,2025-02-27
5:00 am,15.9,16.7,100,SE,6 3,9 5,1015.8,0.0,2025-02-27
4:30 am,16.2,16.8,97,SE,7 4,9 5,1015.9,0.0,2025-02-27
4:00 am,17.0,19.0,93,CALM,0 0,0 0,1016.1,0.0,2025-02-27
3:30 am,16.3,17.3,94,NNW,4 2,9 5,1015.9,0.0,2025-02-27
3:00 am,17.5,18.9,88,N,2 1,9 5,1016.1,0.0,2025-02-27
2:30 am,17.6,18.2,89,ESE,7 4,11 6,1015.9,0.0,2025-02-27
2:00 am,16.9,17.3,91,ESE,7 4,11 6,1016.0,0.0,2025-02-27
1:30 am,18.3,18.7,82,E,7 4,13 7,1016.2,0.0,2025-02-27
1:00 am,20.0,20.7,78,E,7 4,11 6,1016.0,0.0,2025-02-27
12:30 am,19.2,19.2,73,E,7 4,11 6,1015.9,0.0,2025-02-27
12:00 am,20.3,19.6,69,SE,11 6,13 7,1015.5,0.0,2025-02-27
