Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,13.1,11.8,70,ENE,4 2,11 6,1019.8,0.0,2025-01-03
6:30 am,11.7,11.4,81,CALM,0 0,0 0,1019.8,0.0,2025-01-03
6:00 am,11.4,11.0,81,CALM,0 0,0 0,1019.9,0.0,2025-01-03
5:30 am,11.7,11.2,78,CALM,0 0,0 0,1019.8,0.0,2025-01-03
5:00 am,12.4,11.5,74,SSW,2 1,6 3,1019.8,0.0,2025-01-03
4:30 am,12.7,11.1,73,S,6 3,9 5,1019.6,0.0,2025-01-03
4:00 am,12.9,11.7,73,SSW,4 2,7 4,1019.6,0.0,2025-01-03
3:30 am,13.2,11.2,73,S,9 5,13 7,1019.6,0.0,2025-01-03
3:00 am,13.3,11.8,72,SSW,6 3,11 6,1020.0,0.0,2025-01-03
2:30 am,13.6,11.6,72,S,9 5,11 6,1020.3,0.0,2025-01-03
2:00 am,13.9,11.8,69,SSE,9 5,17 9,1020.7,0.0,2025-01-03
1:30 am,14.1,12.0,68,SSE,9 5,20 11,1021.0,0.0,2025-01-03
1:00 am,14.3,12.2,67,S,9 5,15 8,1021.4,0.0,2025-01-03
12:30 am,14.3,12.5,66,SSE,7 4,15 8,1021.6,0.0,2025-01-03
12:00 am,14.6,12.4,64,SSE,9 5,19 10,1021.8,0.0,2025-01-03
