Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,19.8,18.6,87,ESE,20 11,–,1020.0,16.4,2025-04-23
5:30 am,19.4,17.4,88,SE,24 13,–,1019.8,16.4,2025-04-23
5:00 am,19.0,16.8,87,SE,24 13,–,1019.6,16.4,2025-04-23
4:30 am,18.5,17.4,87,SE,17 9,–,1019.5,16.4,2025-04-23
4:00 am,18.6,13.8,83,ESE,35 19,–,1019.2,16.2,2025-04-23
3:30 am,18.8,11.9,87,ESE,48 26,–,1018.9,16.0,2025-04-23
3:00 am,20.8,17.0,77,SE,32 17,–,1018.4,15.4,2025-04-23
2:30 am,20.9,16.6,78,ESE,35 19,–,1018.4,15.4,2025-04-23
2:00 am,21.0,16.7,78,ESE,35 19,–,1018.5,15.4,2025-04-23
1:30 am,21.1,17.3,76,ESE,32 17,–,1018.7,15.4,2025-04-23
1:00 am,21.0,16.9,75,ESE,33 18,–,1018.6,15.4,2025-04-23
12:30 am,20.9,16.5,77,ESE,35 19,–,1018.4,15.4,2025-04-23
12:00 am,20.4,16.4,80,ESE,33 18,–,1018.4,15.4,2025-04-23
