Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.5,8.4,67,NW,11 6,–,1015.5,0.0,2023-05-28
11:00 pm,10.7,8.6,71,W,6 3,–,1015.7,0.0,2023-05-28
10:30 pm,10.7,8.0,71,W,9 5,–,1015.6,0.0,2023-05-28
10:00 pm,10.8,7.3,70,WNW,13 7,–,1015.8,0.0,2023-05-28
9:30 pm,11.0,8.7,70,WSW,7 4,–,1015.9,0.0,2023-05-28
9:00 pm,12.0,9.4,67,WNW,9 5,–,1015.5,0.0,2023-05-28
8:30 pm,12.1,9.9,67,NNW,7 4,–,1015.5,0.0,2023-05-28
8:00 pm,12.2,9.1,64,NNW,11 6,–,1015.3,0.0,2023-05-28
7:30 pm,12.6,10.8,69,NW,6 3,–,1015.4,0.0,2023-05-28
7:00 pm,13.5,10.9,60,NW,9 5,–,1015.3,0.0,2023-05-28
6:30 pm,14.2,11.9,56,W,7 4,–,1014.9,0.0,2023-05-28
6:00 pm,14.3,11.2,55,WSW,11 6,–,1014.6,0.0,2023-05-28
5:30 pm,14.7,9.8,53,W,20 11,–,1014.2,0.0,2023-05-28
5:00 pm,14.7,10.7,52,W,15 8,–,1014.0,0.0,2023-05-28
4:30 pm,15.2,10.9,51,W,17 9,–,1013.8,0.0,2023-05-28
4:00 pm,15.7,10.7,48,WSW,20 11,–,1013.4,0.0,2023-05-28
3:30 pm,17.2,11.9,45,W,22 12,–,1013.2,0.0,2023-05-28
3:00 pm,15.7,12.5,50,NW,11 6,–,1013.1,0.0,2023-05-28
2:30 pm,16.9,13.4,47,WNW,13 7,–,1013.0,0.0,2023-05-28
2:00 pm,16.2,13.3,46,WNW,9 5,–,1013.2,0.0,2023-05-28
1:30 pm,16.1,12.0,45,WSW,15 8,–,1013.2,0.0,2023-05-28
1:00 pm,15.6,10.7,47,WSW,19 10,–,1013.6,0.0,2023-05-28
12:30 pm,16.0,11.6,47,WNW,17 9,–,1013.9,0.0,2023-05-28
12:00 pm,15.2,10.5,51,WNW,19 10,–,1014.4,0.0,2023-05-28
11:30 am,14.8,9.9,49,WNW,19 10,–,1014.9,0.0,2023-05-28
11:00 am,14.7,9.2,49,WNW,22 12,–,1015.4,0.0,2023-05-28
10:30 am,14.1,8.8,55,W,22 12,–,1015.7,0.0,2023-05-28
10:00 am,12.9,7.6,58,W,22 12,–,1015.8,0.0,2023-05-28
9:30 am,11.3,7.7,65,WNW,13 7,–,1016.0,0.0,2023-05-28
9:00 am,9.7,6.0,69,W,13 7,–,1016.0,0.0,2023-05-28
8:30 am,8.3,4.5,75,W,13 7,–,1015.8,0.0,2023-05-28
8:00 am,7.2,3.0,78,WNW,15 8,–,1016.1,0.0,2023-05-28
7:30 am,6.8,2.9,79,W,13 7,–,1016.3,0.0,2023-05-28
7:00 am,7.1,3.5,76,WNW,11 6,–,1016.4,0.0,2023-05-28
6:30 am,7.4,3.8,74,WNW,11 6,–,1016.1,0.0,2023-05-28
