Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,18.6,16.4,61,NW,13 7,20 11,1015.1,0.0,2023-05-31
5:00 pm,18.4,15.6,63,NW,17 9,24 13,1015.2,0.0,2023-05-31
4:30 pm,18.7,15.9,63,NW,17 9,26 14,1015.3,0.0,2023-05-31
4:00 pm,18.5,15.8,64,NW,17 9,26 14,1015.5,0.0,2023-05-31
3:30 pm,19.0,16.3,62,NW,17 9,32 17,1015.1,0.0,2023-05-31
3:00 pm,19.0,15.7,62,NW,20 11,30 16,1015.5,0.0,2023-05-31
2:30 pm,19.2,15.8,60,NW,20 11,28 15,1015.4,0.0,2023-05-31
2:00 pm,19.6,16.3,60,NW,20 11,33 18,1015.5,0.0,2023-05-31
1:30 pm,19.9,17.3,60,NW,17 9,26 14,1016.2,0.0,2023-05-31
1:00 pm,19.2,16.4,65,NNW,19 10,28 15,1016.5,0.0,2023-05-31
12:30 pm,19.4,16.4,65,NW,20 11,28 15,1017.0,0.0,2023-05-31
12:00 pm,19.6,16.6,61,NNW,19 10,30 16,1017.5,0.0,2023-05-31
11:30 am,18.9,16.5,67,NNW,17 9,28 15,1018.1,0.0,2023-05-31
11:00 am,19.5,17.3,68,NNW,17 9,32 17,1018.5,0.0,2023-05-31
10:30 am,18.4,16.1,71,NNW,17 9,26 14,1019.0,0.0,2023-05-31
10:00 am,17.3,15.6,74,N,13 7,26 14,1019.1,0.0,2023-05-31
9:30 am,16.2,14.4,76,N,13 7,20 11,1019.2,0.0,2023-05-31
9:00 am,15.5,14.1,80,N,11 6,17 9,1019.2,0.2,2023-05-31
8:30 am,15.5,14.0,79,NNE,11 6,17 9,1019.1,0.2,2023-05-31
8:00 am,15.2,13.3,80,NE,13 7,22 12,1019.2,0.2,2023-05-31
7:30 am,14.9,12.9,80,NE,13 7,19 10,1019.2,0.2,2023-05-31
7:00 am,15.1,13.1,79,NE,13 7,19 10,1019.0,0.2,2023-05-31
6:30 am,15.1,13.2,80,NNE,13 7,26 14,1019.0,0.2,2023-05-31
6:00 am,15.0,13.5,81,NE,11 6,17 9,1019.1,0.2,2023-05-31
5:30 am,14.9,13.4,82,NE,11 6,15 8,1019.1,0.2,2023-05-31
5:00 am,14.8,13.3,82,NE,11 6,15 8,1018.9,0.2,2023-05-31
4:30 am,14.6,13.4,83,NE,9 5,13 7,1019.2,0.2,2023-05-31
4:00 am,14.7,13.2,84,NE,11 6,15 8,1019.1,0.2,2023-05-31
3:30 am,14.5,13.0,85,NE,11 6,17 9,1019.1,0.2,2023-05-31
3:00 am,14.4,12.6,86,NE,13 7,19 10,1019.2,0.2,2023-05-31
2:30 am,14.2,12.4,88,NE,13 7,19 10,1019.5,0.2,2023-05-31
2:00 am,14.2,12.8,88,NE,11 6,17 9,1019.8,0.2,2023-05-31
1:30 am,14.2,13.2,89,NE,9 5,13 7,1020.4,0.2,2023-05-31
1:00 am,14.3,13.4,89,NNE,9 5,13 7,1020.6,0.2,2023-05-31
12:30 am,14.5,13.6,89,NE,9 5,13 7,1020.8,0.2,2023-05-31
12:00 am,14.5,13.6,89,NNE,9 5,11 6,1021.0,0.2,2023-05-31
