Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,–,–,–,WNW,7 4,7 4,1026.9,0.0,2024-03-08
6:30 am,–,–,–,NW,9 5,11 6,1026.8,0.0,2024-03-08
6:00 am,–,–,–,WNW,9 5,11 6,1026.5,0.0,2024-03-08
5:30 am,–,–,–,WNW,7 4,9 5,1026.4,0.0,2024-03-08
5:00 am,–,–,–,WNW,7 4,9 5,1026.2,0.0,2024-03-08
4:30 am,–,–,–,W,6 3,11 6,1026.2,0.0,2024-03-08
4:00 am,–,–,–,NNW,9 5,13 7,1026.2,0.0,2024-03-08
3:30 am,–,–,–,NW,7 4,9 5,1026.2,0.0,2024-03-08
3:00 am,–,–,–,WSW,13 7,15 8,1026.4,0.0,2024-03-08
2:30 am,–,–,–,WNW,7 4,7 4,1026.6,0.0,2024-03-08
2:00 am,–,–,–,W,7 4,9 5,1026.7,0.0,2024-03-08
1:30 am,–,–,–,WNW,9 5,13 7,1026.7,0.0,2024-03-08
1:00 am,–,–,–,WSW,13 7,17 9,1027.0,0.0,2024-03-08
12:30 am,–,–,–,WSW,13 7,17 9,1027.1,0.0,2024-03-08
12:00 am,–,–,–,WSW,13 7,17 9,1027.2,0.0,2024-03-08
