Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,17.6,17.3,73,SE,6 3,7 4,1025.1,0.0,2024-03-08
6:59 am,17.5,17.2,73,SE,6 3,7 4,1025.1,0.0,2024-03-08
6:30 am,17.7,17.0,75,ESE,9 5,15 8,1025.1,0.0,2024-03-08
6:00 am,17.7,16.9,65,ENE,6 3,11 6,1024.9,0.0,2024-03-08
5:30 am,17.5,16.2,62,SSE,7 4,9 5,1024.6,0.0,2024-03-08
5:00 am,17.5,16.2,62,ESE,7 4,9 5,1024.4,0.0,2024-03-08
4:30 am,17.5,16.0,58,SE,7 4,9 5,1024.4,0.0,2024-03-08
4:00 am,17.6,17.0,57,SE,2 1,9 5,1024.8,0.0,2024-03-08
3:30 am,17.5,16.1,57,SSE,6 3,7 4,1024.9,0.0,2024-03-08
3:02 am,17.6,15.5,54,SE,9 5,13 7,1025.1,0.0,2024-03-08
3:00 am,17.7,15.7,55,SE,9 5,13 7,1025.1,0.0,2024-03-08
2:30 am,17.6,15.3,52,SE,9 5,13 7,1025.2,0.0,2024-03-08
2:00 am,17.2,14.4,56,SSE,13 7,17 9,1025.4,0.0,2024-03-08
1:32 am,17.2,15.4,61,SE,9 5,11 6,1025.8,0.0,2024-03-08
1:30 am,17.2,15.8,61,SE,7 4,11 6,1025.8,0.0,2024-03-08
1:00 am,17.6,15.7,58,SE,9 5,13 7,1025.9,0.0,2024-03-08
12:35 am,17.8,15.9,57,SE,9 5,11 6,1026.0,0.0,2024-03-08
12:30 am,17.9,16.1,58,SE,9 5,11 6,1026.0,0.0,2024-03-08
12:00 am,17.9,16.4,62,SE,9 5,11 6,1025.8,0.0,2024-03-08
