Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,7.5,5.0,83,WNW,7 4,11 6,1024.3,0.0,2025-05-22
11:00 pm,7.9,5.7,83,WNW,6 3,7 4,1024.5,0.0,2025-05-22
10:30 pm,8.3,6.8,80,NNW,2 1,7 4,1024.7,0.0,2025-05-22
10:00 pm,8.9,6.7,78,W,6 3,9 5,1024.8,0.0,2025-05-22
9:30 pm,9.5,6.0,76,W,13 7,15 8,1024.7,0.0,2025-05-22
9:00 pm,10.2,7.9,74,NNW,7 4,9 5,1024.8,0.0,2025-05-22
8:30 pm,11.0,8.4,71,W,9 5,13 7,1024.8,0.0,2025-05-22
8:00 pm,11.3,8.7,70,W,9 5,11 6,1025.0,0.0,2025-05-22
7:30 pm,11.6,10.0,70,SW,4 2,7 4,1025.1,0.0,2025-05-22
7:00 pm,11.7,9.1,69,NNW,9 5,13 7,1025.0,0.0,2025-05-22
6:30 pm,11.5,10.3,72,ENE,2 1,7 4,1024.8,0.0,2025-05-22
