Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,12.8,10.0,51,SE,7 4,17 9,1033.4,0.0,2024-07-04
5:00 pm,12.9,10.4,53,SE,6 3,7 4,1033.1,0.0,2024-07-04
4:30 pm,14.6,11.4,46,ESE,9 5,17 9,1032.8,0.0,2024-07-04
4:00 pm,15.0,11.1,45,ESE,13 7,19 10,1032.7,0.0,2024-07-04
3:30 pm,15.7,11.8,38,E,11 6,20 11,1032.8,0.0,2024-07-04
3:00 pm,15.7,12.5,43,ESE,9 5,13 7,1032.9,0.0,2024-07-04
2:30 pm,16.0,11.4,38,ESE,15 8,28 15,1033.2,0.0,2024-07-04
2:00 pm,16.1,11.8,36,E,13 7,20 11,1033.5,0.0,2024-07-04
1:30 pm,16.5,12.4,38,SE,13 7,20 11,1033.6,0.0,2024-07-04
1:00 pm,16.4,12.9,36,E,9 5,17 9,1033.8,0.0,2024-07-04
12:30 pm,15.3,10.4,40,ESE,17 9,28 15,1034.1,0.0,2024-07-04
12:00 pm,15.0,11.5,46,E,11 6,19 10,1034.8,0.0,2024-07-04
11:30 am,14.8,10.0,43,ESE,17 9,26 14,1035.4,0.0,2024-07-04
11:00 am,14.7,9.8,42,ESE,17 9,26 14,1035.8,0.0,2024-07-04
10:30 am,14.3,9.3,42,E,17 9,24 13,1036.3,0.0,2024-07-04
10:00 am,14.5,10.5,45,E,13 7,24 13,1036.3,0.0,2024-07-04
9:30 am,14.5,12.0,49,E,6 3,11 6,1036.5,0.0,2024-07-04
9:00 am,12.7,9.6,54,ESE,9 5,13 7,1036.2,0.0,2024-07-04
8:30 am,10.6,9.0,65,SW,2 1,6 3,1036.2,0.0,2024-07-04
8:00 am,10.1,8.4,66,S,2 1,7 4,1036.0,0.0,2024-07-04
7:30 am,9.7,8.2,64,CALM,0 0,0 0,1035.8,0.0,2024-07-04
7:00 am,11.1,7.9,58,NE,9 5,15 8,1035.8,0.0,2024-07-04
6:30 am,11.0,7.8,59,ENE,9 5,15 8,1035.4,0.0,2024-07-04
6:00 am,11.0,7.5,59,ENE,11 6,15 8,1035.1,0.0,2024-07-04
5:30 am,10.1,7.3,62,NE,7 4,9 5,1034.9,0.0,2024-07-04
5:00 am,10.0,7.2,63,NNE,7 4,11 6,1034.8,0.0,2024-07-04
4:30 am,9.1,5.9,67,NE,9 5,17 9,1034.8,0.0,2024-07-04
4:00 am,6.9,5.3,73,CALM,0 0,0 0,1034.8,0.0,2024-07-04
3:30 am,7.1,5.5,71,CALM,0 0,6 3,1034.7,0.0,2024-07-04
3:00 am,8.9,6.6,65,NNW,4 2,9 5,1034.8,0.0,2024-07-04
2:30 am,8.9,6.0,65,NNW,7 4,11 6,1034.9,0.0,2024-07-04
2:00 am,8.7,5.8,65,WNW,7 4,13 7,1034.7,0.0,2024-07-04
1:30 am,10.7,7.1,58,NNE,11 6,24 13,1034.8,0.0,2024-07-04
1:00 am,9.9,6.7,62,WNW,9 5,15 8,1034.7,0.0,2024-07-04
12:30 am,10.3,7.7,61,ESE,6 3,13 7,1034.8,0.0,2024-07-04
12:00 am,10.4,7.5,59,ESE,7 4,15 8,1034.9,0.0,2024-07-04
