Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.9,9.8,97,CALM,0 0,0 0,1025.5,0.0,2024-04-27
11:00 pm,10.2,10.1,95,CALM,0 0,0 0,1025.7,0.0,2024-04-27
10:30 pm,10.7,10.6,93,CALM,0 0,0 0,1025.7,0.0,2024-04-27
10:00 pm,11.1,11.0,90,CALM,0 0,0 0,1026.0,0.0,2024-04-27
9:30 pm,12.0,11.9,85,CALM,0 0,0 0,1026.0,0.0,2024-04-27
9:00 pm,12.5,11.9,80,N,2 1,6 3,1025.9,0.0,2024-04-27
8:30 pm,13.0,12.9,79,CALM,0 0,6 3,1025.9,0.0,2024-04-27
8:00 pm,13.4,12.6,77,SSE,4 2,11 6,1025.8,0.0,2024-04-27
7:30 pm,13.1,11.7,76,SE,6 3,13 7,1025.6,0.0,2024-04-27
7:00 pm,12.4,12.1,78,CALM,0 0,0 0,1025.4,0.0,2024-04-27
6:30 pm,12.7,12.3,75,CALM,0 0,0 0,1025.3,0.0,2024-04-27
