Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,9.1,5.4,83,NE,15 8,32 17,1007.4,5.0,2025-07-25
5:00 am,9.2,5.2,83,NE,17 9,26 14,1007.8,4.2,2025-07-25
4:30 am,8.9,4.5,85,NE,19 10,37 20,1008.6,3.4,2025-07-25
4:00 am,9.0,5.0,85,NE,17 9,26 14,1009.6,2.6,2025-07-25
3:30 am,9.4,5.2,79,NNE,17 9,30 16,1010.0,1.2,2025-07-25
3:00 am,12.0,6.8,56,NNE,20 11,35 19,1009.8,0.0,2025-07-25
2:30 am,13.1,7.7,48,NNE,20 11,39 21,1009.2,0.0,2025-07-25
2:00 am,14.2,8.1,39,NNE,22 12,33 18,1009.2,0.0,2025-07-25
1:30 am,14.1,8.6,39,NNE,19 10,35 19,1009.0,0.0,2025-07-25
1:00 am,14.1,8.6,40,NE,19 10,28 15,1009.5,0.0,2025-07-25
12:30 am,14.2,8.7,39,NE,19 10,37 20,1009.8,0.0,2025-07-25
12:00 am,14.2,9.1,39,NE,17 9,28 15,1010.7,0.0,2025-07-25
