Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.3,7.7,68,ESE,20 11,33 18,1033.3,0.0,2023-10-06
11:00 pm,12.1,8.1,69,SE,17 9,30 16,1033.5,0.0,2023-10-06
10:30 pm,11.9,8.9,68,SE,11 6,20 11,1033.5,0.0,2023-10-06
10:00 pm,11.8,9.2,67,SE,9 5,17 9,1033.6,0.0,2023-10-06
9:30 pm,11.5,8.8,66,SE,9 5,17 9,1033.5,0.0,2023-10-06
9:00 pm,11.8,9.1,65,SE,9 5,13 7,1033.2,0.0,2023-10-06
8:30 pm,12.1,9.3,62,SE,9 5,17 9,1033.0,0.0,2023-10-06
8:00 pm,12.5,9.2,58,SSE,11 6,20 11,1032.6,0.0,2023-10-06
7:30 pm,13.2,9.5,55,SSE,13 7,22 12,1032.4,0.0,2023-10-06
7:00 pm,14.2,10.4,50,SSE,13 7,28 15,1032.0,0.0,2023-10-06
6:30 pm,15.5,12.0,44,SE,11 6,22 12,1031.6,0.0,2023-10-06
6:00 pm,16.2,11.8,41,SSE,15 8,24 13,1031.3,0.0,2023-10-06
5:30 pm,16.9,13.0,41,SE,13 7,24 13,1031.0,0.0,2023-10-06
5:00 pm,17.2,12.4,37,SE,17 9,24 13,1030.9,0.0,2023-10-06
4:30 pm,17.7,13.9,40,SSE,13 7,24 13,1030.8,0.0,2023-10-06
4:00 pm,17.8,14.2,37,SE,11 6,20 11,1031.0,0.0,2023-10-06
3:30 pm,17.2,12.9,39,SE,15 8,24 13,1031.1,0.0,2023-10-06
3:00 pm,17.4,13.3,42,ESE,15 8,24 13,1031.3,0.0,2023-10-06
2:30 pm,17.7,14.5,43,ESE,11 6,20 11,1031.6,0.0,2023-10-06
2:00 pm,17.2,13.5,43,SE,13 7,20 11,1032.1,0.0,2023-10-06
1:30 pm,16.3,12.8,43,ESE,11 6,20 11,1032.5,0.0,2023-10-06
1:00 pm,16.5,12.8,44,ESE,13 7,33 18,1032.5,0.0,2023-10-06
12:30 pm,16.6,13.0,46,ESE,13 7,20 11,1032.6,0.0,2023-10-06
12:00 pm,17.5,15.3,47,E,7 4,17 9,1032.7,0.0,2023-10-06
11:30 am,17.0,14.3,47,SE,9 5,17 9,1032.7,0.0,2023-10-06
11:00 am,15.1,11.9,52,ESE,11 6,15 8,1033.0,0.0,2023-10-06
10:30 am,15.2,11.8,53,SE,13 7,19 10,1033.1,0.0,2023-10-06
10:00 am,14.9,11.9,55,SE,11 6,15 8,1033.0,0.0,2023-10-06
9:30 am,14.5,12.4,60,E,7 4,13 7,1032.9,0.0,2023-10-06
9:00 am,14.0,11.7,65,E,9 5,20 11,1032.5,1.4,2023-10-06
8:30 am,13.2,10.5,68,E,11 6,15 8,1032.4,1.4,2023-10-06
8:00 am,13.4,11.9,71,ESE,6 3,11 6,1032.0,1.4,2023-10-06
7:30 am,11.2,10.5,83,S,2 1,9 5,1031.5,1.4,2023-10-06
7:00 am,10.4,8.4,81,SSE,7 4,13 7,1031.1,1.4,2023-10-06
