Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.6,12.3,63,W,9 5,19 10,1023.3,0.0,2025-09-23
11:00 pm,14.7,13.0,63,NW,6 3,11 6,1023.5,0.0,2025-09-23
10:30 pm,14.7,13.0,63,NW,6 3,15 8,1023.9,0.0,2025-09-23
10:00 pm,14.9,12.7,62,WNW,9 5,15 8,1023.9,0.0,2025-09-23
9:30 pm,15.2,13.0,61,WNW,9 5,15 8,1024.1,0.0,2025-09-23
9:00 pm,15.4,13.5,59,WNW,7 4,17 9,1024.3,0.0,2025-09-23
8:30 pm,15.6,13.2,57,WNW,9 5,17 9,1024.6,0.0,2025-09-23
8:00 pm,15.7,13.2,55,NW,9 5,17 9,1024.8,0.0,2025-09-23
7:30 pm,15.8,12.6,55,NW,13 7,22 12,1024.9,0.0,2025-09-23
7:00 pm,15.7,13.2,55,NW,9 5,20 11,1024.7,0.0,2025-09-23
6:30 pm,15.7,13.5,54,NW,7 4,13 7,1024.7,0.0,2025-09-23
