Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.5,9.6,67,S,11 6,22 12,1021.9,0.0,2023-11-11
11:00 pm,12.9,9.7,66,S,13 7,20 11,1022.1,0.0,2023-11-11
10:30 pm,13.1,10.2,65,S,11 6,17 9,1022.2,0.0,2023-11-11
10:00 pm,13.3,10.5,65,S,11 6,19 10,1021.8,0.0,2023-11-11
9:30 pm,13.3,10.8,64,S,9 5,17 9,1021.7,0.0,2023-11-11
9:00 pm,13.6,10.7,63,SSE,11 6,17 9,1021.7,0.0,2023-11-11
8:30 pm,14.0,10.7,61,SSE,13 7,20 11,1021.6,0.0,2023-11-11
8:00 pm,14.6,11.4,59,SSE,13 7,20 11,1021.4,0.0,2023-11-11
7:30 pm,15.7,12.7,53,SE,11 6,22 12,1020.7,0.0,2023-11-11
7:00 pm,16.5,12.7,49,SSE,15 8,26 14,1020.2,0.0,2023-11-11
