Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.1,10.0,77,ENE,9 5,15 8,1026.6,0.0,2023-07-10
11:00 pm,12.2,10.1,77,NNE,9 5,13 7,1026.6,0.0,2023-07-10
10:30 pm,12.5,10.7,74,NE,7 4,13 7,1026.6,0.0,2023-07-10
10:00 pm,12.7,10.5,72,NE,9 5,13 7,1026.6,0.0,2023-07-10
9:30 pm,12.9,11.2,73,N,7 4,15 8,1026.2,0.0,2023-07-10
9:00 pm,13.3,11.2,71,N,9 5,15 8,1026.1,0.0,2023-07-10
8:30 pm,13.5,11.0,70,NNW,11 6,15 8,1025.8,0.0,2023-07-10
8:00 pm,14.0,11.5,69,NNW,11 6,20 11,1025.7,0.0,2023-07-10
7:30 pm,14.0,11.8,74,NNW,11 6,17 9,1025.3,0.0,2023-07-10
7:00 pm,13.9,12.3,79,WNW,9 5,17 9,1025.4,0.0,2023-07-10
6:30 pm,13.9,12.2,77,NW,9 5,17 9,1025.0,0.0,2023-07-10
6:00 pm,14.0,11.9,75,NNW,11 6,17 9,1024.6,0.0,2023-07-10
