Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.8,8.2,49,W,22 12,–,1015.5,0.0,2025-09-20
11:00 pm,14.1,8.4,46,W,22 12,–,1015.3,0.0,2025-09-20
10:30 pm,14.3,8.9,45,WSW,20 11,–,1015.1,0.0,2025-09-20
10:00 pm,14.5,9.8,46,W,17 9,–,1014.9,0.0,2025-09-20
9:30 pm,15.0,9.8,42,WSW,19 10,–,1014.6,0.0,2025-09-20
9:00 pm,15.4,10.9,41,WSW,15 8,–,1014.4,0.0,2025-09-20
8:30 pm,15.8,10.1,41,WSW,22 12,–,1014.1,0.0,2025-09-20
8:00 pm,16.1,10.7,40,W,20 11,–,1013.6,0.0,2025-09-20
7:30 pm,16.5,10.7,39,WSW,22 12,–,1013.0,0.0,2025-09-20
7:00 pm,17.2,12.4,37,W,17 9,–,1012.4,0.0,2025-09-20
6:30 pm,17.7,12.2,35,WSW,20 11,–,1011.6,0.0,2025-09-20
6:00 pm,18.3,13.7,33,W,15 8,–,1011.2,0.0,2025-09-20
5:30 pm,19.1,13.8,31,WSW,19 10,–,1010.3,0.0,2025-09-20
5:00 pm,19.7,14.5,27,WSW,17 9,–,1010.0,0.0,2025-09-20
4:30 pm,20.1,13.6,26,W,24 13,–,1009.3,0.0,2025-09-20
4:00 pm,20.7,13.0,25,W,30 16,–,1008.6,0.0,2025-09-20
3:30 pm,21.6,14.9,26,W,26 14,–,1008.3,0.0,2025-09-20
3:00 pm,21.8,15.0,29,W,28 15,–,1007.7,0.0,2025-09-20
2:30 pm,22.2,16.0,31,W,26 14,–,1007.9,0.0,2025-09-20
2:00 pm,22.2,15.3,32,W,30 16,–,1008.0,0.0,2025-09-20
1:30 pm,22.1,16.1,33,W,26 14,–,1008.1,0.0,2025-09-20
1:00 pm,21.5,14.1,34,W,33 18,–,1007.9,0.0,2025-09-20
12:30 pm,21.3,13.9,35,W,33 18,–,1008.1,0.0,2025-09-20
12:00 pm,22.0,15.0,35,WSW,32 17,–,1008.2,0.0,2025-09-20
11:30 am,22.4,16.4,33,W,26 14,–,1008.3,0.0,2025-09-20
11:00 am,21.6,14.8,34,W,30 16,–,1008.3,0.0,2025-09-20
10:30 am,21.7,13.4,32,W,37 20,–,1008.1,0.0,2025-09-20
10:00 am,21.4,14.2,34,W,32 17,–,1008.1,0.0,2025-09-20
9:30 am,21.1,14.9,38,W,28 15,–,1007.9,0.0,2025-09-20
9:00 am,20.5,17.6,50,WSW,15 8,–,1007.5,3.6,2025-09-20
8:30 am,19.8,17.4,63,W,17 9,–,1007.2,3.6,2025-09-20
8:00 am,18.3,15.8,68,W,17 9,–,1007.0,3.6,2025-09-20
7:30 am,17.6,16.0,73,WNW,13 7,–,1006.8,3.6,2025-09-20
7:00 am,17.0,14.6,75,NNW,17 9,–,1006.6,3.6,2025-09-20
6:30 am,16.7,13.2,75,NNW,22 12,–,1006.3,3.6,2025-09-20
