Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,27.5,27.5,47,E,9 5,19 10,1005.8,0.0,2025-02-07
11:00 pm,28.1,28.5,46,E,7 4,13 7,1006.0,0.0,2025-02-07
10:30 pm,28.5,28.3,46,ESE,11 6,20 11,1006.0,0.0,2025-02-07
10:00 pm,25.8,29.0,72,S,4 2,9 5,1006.0,0.0,2025-02-07
9:30 pm,25.4,29.1,72,CALM,0 0,0 0,1005.9,0.0,2025-02-07
9:00 pm,26.1,29.8,69,CALM,0 0,0 0,1005.6,0.0,2025-02-07
8:30 pm,27.1,30.7,64,CALM,0 0,0 0,1005.6,0.0,2025-02-07
8:00 pm,28.0,31.0,58,SW,2 1,7 4,1005.5,0.0,2025-02-07
7:30 pm,28.9,30.2,53,WSW,9 5,13 7,1005.4,0.0,2025-02-07
7:00 pm,29.4,30.6,51,SW,9 5,17 9,1005.1,0.0,2025-02-07
6:30 pm,30.0,30.6,48,SW,11 6,20 11,1004.9,0.0,2025-02-07
6:00 pm,30.8,30.7,45,SW,15 8,20 11,1004.8,0.0,2025-02-07
5:30 pm,31.6,32.4,44,WSW,11 6,19 10,1004.9,0.0,2025-02-07
5:00 pm,31.2,31.5,45,WSW,13 7,24 13,1005.1,0.0,2025-02-07
4:30 pm,31.0,30.5,43,SW,15 8,24 13,1005.3,0.0,2025-02-07
4:00 pm,32.0,31.8,45,WSW,17 9,28 15,1005.3,0.0,2025-02-07
3:30 pm,31.3,30.5,44,SW,19 10,28 15,1005.2,0.0,2025-02-07
3:00 pm,32.9,32.8,41,SW,15 8,26 14,1005.3,0.0,2025-02-07
2:30 pm,33.4,33.4,37,SSW,13 7,22 12,1005.5,0.0,2025-02-07
2:00 pm,33.6,33.0,34,SSE,13 7,22 12,1006.0,0.0,2025-02-07
1:30 pm,33.3,32.8,35,SSE,13 7,28 15,1006.6,0.0,2025-02-07
1:00 pm,32.9,33.1,38,SE,11 6,20 11,1006.9,0.0,2025-02-07
12:30 pm,31.9,32.3,37,SSW,7 4,15 8,1007.5,0.0,2025-02-07
12:00 pm,30.5,31.1,40,ENE,6 3,17 9,1007.9,0.0,2025-02-07
11:30 am,30.0,30.2,42,E,9 5,19 10,1008.4,0.0,2025-02-07
11:00 am,29.3,29.4,42,E,9 5,13 7,1008.9,0.0,2025-02-07
10:30 am,28.4,28.7,47,E,9 5,17 9,1009.0,0.0,2025-02-07
10:00 am,27.2,26.8,51,ENE,13 7,22 12,1009.3,0.0,2025-02-07
9:30 am,25.9,25.9,52,ESE,9 5,17 9,1009.6,0.0,2025-02-07
9:00 am,25.4,25.2,55,SE,11 6,17 9,1009.8,0.0,2025-02-07
8:30 am,24.1,24.1,58,E,9 5,19 10,1009.9,0.0,2025-02-07
8:00 am,23.1,22.6,60,E,11 6,19 10,1010.0,0.0,2025-02-07
7:30 am,23.1,22.6,60,E,11 6,20 11,1010.0,0.0,2025-02-07
7:00 am,21.8,21.6,64,ESE,9 5,20 11,1009.9,0.0,2025-02-07
6:30 am,21.2,21.5,66,SE,6 3,17 9,1009.9,0.0,2025-02-07
6:00 am,20.9,21.2,67,ESE,6 3,11 6,1010.1,0.0,2025-02-07
5:30 am,21.3,21.1,66,ESE,9 5,17 9,1009.3,0.0,2025-02-07
5:00 am,21.5,21.3,65,SE,9 5,13 7,1008.6,0.0,2025-02-07
4:30 am,21.6,21.4,65,E,9 5,20 11,1008.0,0.0,2025-02-07
