Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.6,14.8,56,NE,13 7,19 10,1017.2,0.0,2024-08-13
11:00 pm,18.2,16.2,53,NE,9 5,13 7,1017.4,0.0,2024-08-13
10:30 pm,18.6,16.2,53,E,11 6,17 9,1017.7,0.0,2024-08-13
10:00 pm,18.2,16.4,57,ENE,9 5,15 8,1018.1,0.0,2024-08-13
9:30 pm,17.2,16.0,60,N,6 3,7 4,1018.8,0.0,2024-08-13
9:00 pm,17.9,16.5,56,WSW,6 3,17 9,1018.9,0.0,2024-08-13
8:30 pm,19.6,17.5,48,NE,9 5,13 7,1018.2,0.0,2024-08-13
8:00 pm,18.8,16.4,52,NE,11 6,15 8,1018.3,0.0,2024-08-13
7:30 pm,19.5,17.1,49,NE,11 6,15 8,1018.1,0.0,2024-08-13
7:00 pm,19.7,18.3,49,ENE,6 3,15 8,1018.0,0.0,2024-08-13
6:30 pm,19.4,17.7,49,NE,7 4,7 4,1017.9,0.0,2024-08-13
6:00 pm,19.5,17.8,49,NNE,7 4,11 6,1017.7,0.0,2024-08-13
5:30 pm,19.5,17.8,48,NNE,7 4,13 7,1017.4,0.0,2024-08-13
5:00 pm,20.6,18.9,45,N,7 4,11 6,1017.4,0.0,2024-08-13
4:30 pm,20.4,18.7,46,NNW,7 4,13 7,1017.5,0.0,2024-08-13
4:00 pm,20.0,17.6,48,NNW,11 6,17 9,1017.6,0.0,2024-08-13
3:30 pm,20.5,17.9,44,NW,11 6,20 11,1017.8,0.0,2024-08-13
3:00 pm,21.2,17.7,41,NW,15 8,24 13,1017.8,0.0,2024-08-13
2:30 pm,21.7,17.4,39,NW,19 10,28 15,1017.8,0.0,2024-08-13
2:00 pm,21.1,17.2,41,NW,17 9,26 14,1018.0,0.0,2024-08-13
1:30 pm,21.0,18.1,44,NW,13 7,20 11,1018.4,0.0,2024-08-13
1:00 pm,19.7,17.5,51,NW,11 6,15 8,1019.1,0.0,2024-08-13
12:30 pm,19.4,16.9,53,W,13 7,24 13,1019.7,0.0,2024-08-13
12:00 pm,21.5,17.5,43,NNW,19 10,28 15,1019.9,0.0,2024-08-13
11:30 am,21.3,17.6,42,NNW,17 9,28 15,1020.3,0.0,2024-08-13
11:00 am,22.0,18.8,42,N,15 8,22 12,1020.8,0.0,2024-08-13
10:30 am,20.7,17.8,44,N,13 7,20 11,1021.1,0.0,2024-08-13
10:00 am,20.7,17.8,44,N,13 7,20 11,1021.2,0.0,2024-08-13
9:30 am,19.6,16.4,44,NNE,13 7,22 12,1021.2,0.0,2024-08-13
9:00 am,18.9,14.8,44,NNE,17 9,24 13,1021.2,0.0,2024-08-13
8:30 am,18.1,14.5,47,NNE,15 8,24 13,1021.3,0.0,2024-08-13
8:00 am,17.0,13.3,49,NNE,15 8,24 13,1021.2,0.0,2024-08-13
7:30 am,17.0,12.8,47,NNE,17 9,28 15,1021.1,0.0,2024-08-13
7:00 am,16.9,13.0,47,N,15 8,24 13,1021.0,0.0,2024-08-13
6:30 am,17.0,13.1,46,N,15 8,24 13,1020.7,0.0,2024-08-13
6:00 am,17.3,12.9,44,N,17 9,28 15,1020.3,0.0,2024-08-13
5:30 am,17.7,13.7,43,N,15 8,24 13,1020.2,0.0,2024-08-13
5:00 am,17.5,13.6,45,N,15 8,24 13,1020.1,0.0,2024-08-13
4:30 am,17.6,13.7,44,N,15 8,22 12,1020.1,0.0,2024-08-13
4:00 am,17.4,13.4,44,NNE,15 8,26 14,1020.1,0.0,2024-08-13
3:30 am,17.5,13.5,44,NNE,15 8,24 13,1020.2,0.0,2024-08-13
3:00 am,17.2,13.6,44,NNE,13 7,24 13,1020.5,0.0,2024-08-13
2:30 am,16.8,13.1,44,NNE,13 7,20 11,1020.9,0.0,2024-08-13
2:00 am,17.4,13.6,41,NNE,13 7,26 14,1021.1,0.0,2024-08-13
1:30 am,17.5,13.4,41,NNE,15 8,24 13,1021.3,0.0,2024-08-13
1:00 am,17.9,14.1,39,NNE,13 7,24 13,1021.5,0.0,2024-08-13
12:30 am,18.8,14.2,37,NNE,17 9,26 14,1021.4,0.0,2024-08-13
12:00 am,17.2,14.4,45,NE,9 5,15 8,1021.6,0.0,2024-08-13
