Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.3,20.2,71,SSE,9 5,15 8,1012.0,0.0,2024-01-22
11:00 pm,20.6,20.5,70,S,9 5,20 11,1011.9,0.0,2024-01-22
10:30 pm,20.9,20.5,70,S,11 6,20 11,1011.9,0.0,2024-01-22
10:00 pm,21.1,21.1,69,S,9 5,19 10,1011.9,0.0,2024-01-22
9:30 pm,21.2,20.3,67,S,13 7,24 13,1011.6,0.0,2024-01-22
9:00 pm,21.4,20.9,66,S,11 6,17 9,1011.5,0.0,2024-01-22
8:30 pm,21.6,20.8,66,S,13 7,22 12,1011.2,0.0,2024-01-22
8:00 pm,21.7,20.3,68,SSW,17 9,30 16,1011.0,0.0,2024-01-22
7:30 pm,22.0,21.1,64,S,13 7,22 12,1010.8,0.0,2024-01-22
7:00 pm,22.6,20.9,61,SSW,17 9,28 15,1010.6,0.0,2024-01-22
6:30 pm,23.6,21.9,57,SSW,17 9,32 17,1010.2,0.0,2024-01-22
6:00 pm,24.3,21.6,49,SSW,19 10,37 20,1010.2,0.0,2024-01-22
5:30 pm,25.1,23.1,49,SSW,17 9,30 16,1009.8,0.0,2024-01-22
5:00 pm,25.0,22.5,48,SSW,19 10,30 16,1009.5,0.0,2024-01-22
4:30 pm,25.1,22.3,51,SSW,22 12,32 17,1009.6,0.0,2024-01-22
