Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,7.5,1.9,76,S,22 12,30 16,1013.3,17.8,2024-07-17
5:00 am,7.6,2.2,80,S,22 12,35 19,1013.2,17.8,2024-07-17
4:30 am,7.6,2.1,88,SSW,24 13,32 17,1013.1,17.8,2024-07-17
4:00 am,7.5,2.1,92,SSW,24 13,37 20,1013.1,17.8,2024-07-17
3:30 am,7.8,2.5,92,SSW,24 13,39 21,1012.9,17.6,2024-07-17
3:00 am,8.2,2.6,93,S,26 14,39 21,1012.8,17.6,2024-07-17
2:30 am,8.7,4.0,93,S,22 12,32 17,1012.7,17.2,2024-07-17
2:00 am,9.0,3.2,94,S,28 15,46 25,1012.3,16.8,2024-07-17
1:51 am,9.1,3.3,93,S,28 15,46 25,1012.2,16.4,2024-07-17
1:30 am,9.3,2.8,93,S,32 17,46 25,1011.9,16.2,2024-07-17
1:01 am,9.8,4.2,92,S,28 15,46 25,1011.8,15.2,2024-07-17
1:00 am,9.8,4.6,93,S,26 14,46 25,1011.8,15.2,2024-07-17
12:30 am,10.3,2.3,92,S,41 22,63 34,1011.7,15.0,2024-07-17
12:05 am,10.1,3.9,96,S,32 17,52 28,1011.8,14.8,2024-07-17
12:00 am,10.1,4.3,96,S,30 16,44 24,1011.8,14.8,2024-07-17
