Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,8.5,7.0,88,NE,4 2,7 4,1028.4,0.0,2024-05-17
5:00 am,8.9,8.1,85,CALM,0 0,0 0,1028.4,0.0,2024-05-17
4:30 am,9.3,7.9,78,SE,2 1,7 4,1028.4,0.0,2024-05-17
4:00 am,12.8,10.7,66,ENE,7 4,9 5,1028.0,0.0,2024-05-17
3:30 am,10.6,8.4,74,NNE,7 4,9 5,1028.1,0.0,2024-05-17
3:00 am,9.5,8.3,81,NNE,2 1,7 4,1028.5,0.0,2024-05-17
2:30 am,10.1,8.3,81,S,6 3,9 5,1028.6,0.0,2024-05-17
2:00 am,10.5,9.0,78,NNE,4 2,9 5,1028.3,0.0,2024-05-17
1:30 am,9.8,9.2,86,CALM,0 0,0 0,1028.0,0.0,2024-05-17
1:00 am,10.0,9.3,81,CALM,0 0,0 0,1028.2,0.0,2024-05-17
12:30 am,11.3,9.5,75,ESE,6 3,7 4,1028.0,0.0,2024-05-17
12:00 am,9.7,9.1,85,CALM,0 0,0 0,1028.1,0.0,2024-05-17
