Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,33.1,28.9,18,SW,17 9,28 15,1009.2,0.0,2025-02-01
6:00 pm,34.1,30.4,18,SSW,15 8,30 16,1009.3,0.0,2025-02-01
5:30 pm,34.1,29.1,15,SW,19 10,26 14,1009.4,0.0,2025-02-01
5:00 pm,34.4,30.8,18,SW,15 8,28 15,1009.5,0.0,2025-02-01
4:30 pm,34.4,30.8,16,SW,13 7,20 11,1009.6,0.0,2025-02-01
4:00 pm,34.2,30.8,17,SW,13 7,22 12,1009.9,0.0,2025-02-01
3:30 pm,35.0,31.9,20,SW,15 8,24 13,1010.4,0.0,2025-02-01
3:00 pm,34.5,31.6,22,SW,15 8,22 12,1010.8,0.0,2025-02-01
2:30 pm,32.8,30.5,28,WSW,15 8,20 11,1011.2,0.0,2025-02-01
2:00 pm,32.9,31.6,35,WSW,17 9,22 12,1011.7,0.0,2025-02-01
1:30 pm,33.0,31.3,33,WSW,17 9,26 14,1011.9,0.0,2025-02-01
1:00 pm,33.0,31.5,32,WSW,15 8,24 13,1012.4,0.0,2025-02-01
12:30 pm,33.5,32.9,31,SW,11 6,17 9,1012.6,0.0,2025-02-01
12:00 pm,32.4,30.9,23,SSW,6 3,11 6,1013.1,0.0,2025-02-01
11:30 am,30.6,30.5,35,S,6 3,9 5,1013.6,0.0,2025-02-01
11:00 am,29.2,29.6,42,SW,7 4,11 6,1014.2,0.0,2025-02-01
10:30 am,27.6,27.4,45,WSW,9 5,15 8,1014.3,0.0,2025-02-01
10:00 am,27.2,26.9,42,WSW,7 4,11 6,1014.3,0.0,2025-02-01
9:30 am,26.3,26.5,41,SE,2 1,7 4,1014.5,0.0,2025-02-01
9:00 am,24.7,24.6,49,SW,6 3,7 4,1014.9,0.0,2025-02-01
8:30 am,23.0,22.9,56,W,7 4,11 6,1014.9,0.0,2025-02-01
8:00 am,21.4,21.6,63,SW,6 3,9 5,1014.5,0.0,2025-02-01
7:30 am,19.8,20.5,61,CALM,0 0,6 3,1014.4,0.0,2025-02-01
7:00 am,16.2,16.4,69,CALM,0 0,0 0,1014.3,0.0,2025-02-01
6:30 am,16.4,15.9,69,E,4 2,9 5,1014.1,0.0,2025-02-01
6:00 am,16.8,17.0,67,CALM,0 0,0 0,1013.9,0.0,2025-02-01
5:30 am,16.3,16.5,68,CALM,0 0,0 0,1013.7,0.0,2025-02-01
5:00 am,16.7,17.0,68,CALM,0 0,6 3,1013.7,0.0,2025-02-01
4:30 am,16.8,16.7,68,NE,2 1,11 6,1013.7,0.0,2025-02-01
4:00 am,18.0,18.0,65,NE,2 1,7 4,1014.0,0.0,2025-02-01
3:30 am,19.3,19.3,60,NNE,2 1,13 7,1014.1,0.0,2025-02-01
3:00 am,22.7,20.0,46,ENE,15 8,30 16,1014.3,0.0,2025-02-01
2:30 am,21.7,19.6,51,E,13 7,20 11,1014.3,0.0,2025-02-01
2:00 am,21.1,19.5,54,E,11 6,17 9,1014.7,0.0,2025-02-01
1:30 am,20.2,19.0,58,ESE,9 5,17 9,1015.0,0.0,2025-02-01
1:00 am,19.0,19.6,63,CALM,0 0,0 0,1015.4,0.0,2025-02-01
12:30 am,20.7,19.1,56,ESE,11 6,17 9,1015.5,0.0,2025-02-01
12:00 am,20.0,18.9,60,SE,9 5,19 10,1015.5,0.0,2025-02-01
