Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.8,13.5,58,SSE,9 5,17 9,1016.6,–,2025-01-29
11:00 pm,15.9,13.2,57,SSE,11 6,19 10,1017.2,–,2025-01-29
10:30 pm,16.3,13.6,56,SSE,11 6,24 13,1017.1,–,2025-01-29
10:00 pm,16.4,13.4,56,SSE,13 7,24 13,1017.1,–,2025-01-29
9:30 pm,16.6,13.9,55,SSE,11 6,20 11,1017.0,–,2025-01-29
9:00 pm,16.7,14.2,57,SSE,11 6,17 9,1016.7,–,2025-01-29
8:30 pm,16.9,14.4,57,S,11 6,22 12,1016.8,–,2025-01-29
8:00 pm,17.2,14.4,56,S,13 7,24 13,1016.9,–,2025-01-29
7:30 pm,17.9,15.1,54,S,13 7,28 15,1016.8,–,2025-01-29
7:00 pm,18.2,14.9,52,S,15 8,33 18,1016.6,–,2025-01-29
6:30 pm,18.5,14.9,51,S,17 9,32 17,1016.6,–,2025-01-29
6:00 pm,18.7,14.9,48,S,17 9,32 17,1016.6,–,2025-01-29
5:30 pm,19.1,15.1,49,SSW,19 10,37 20,1016.6,–,2025-01-29
5:00 pm,19.3,15.5,51,SSW,19 10,28 15,1016.6,–,2025-01-29
4:30 pm,19.2,15.0,49,SSW,20 11,32 17,1016.8,–,2025-01-29
4:00 pm,19.5,15.9,48,S,17 9,30 16,1016.9,–,2025-01-29
3:30 pm,19.5,15.8,47,S,17 9,28 15,1017.4,–,2025-01-29
2:30 pm,20.2,16.6,51,SSW,19 10,39 21,1018.0,0.0,2025-01-29
2:00 pm,19.6,16.3,52,S,17 9,39 21,1018.0,0.0,2025-01-29
1:30 pm,19.5,15.9,53,SSW,19 10,35 19,1018.1,0.0,2025-01-29
1:00 pm,19.9,16.3,47,S,17 9,35 19,1018.2,0.0,2025-01-29
12:30 pm,19.5,16.2,48,SSW,15 8,24 13,1018.4,0.0,2025-01-29
12:00 pm,19.3,16.3,47,SSW,13 7,20 11,1018.6,0.0,2025-01-29
11:30 am,18.9,15.1,47,SSW,17 9,28 15,1018.8,0.0,2025-01-29
11:00 am,18.9,16.2,47,SSW,11 6,20 11,1018.6,0.0,2025-01-29
10:30 am,18.3,16.0,49,S,9 5,15 8,1018.7,0.0,2025-01-29
10:00 am,18.1,14.5,47,SE,15 8,24 13,1018.9,0.0,2025-01-29
9:30 am,18.6,15.5,48,SE,13 7,22 12,1018.8,0.0,2025-01-29
9:00 am,17.8,15.1,50,SE,11 6,17 9,1018.9,0.0,2025-01-29
8:30 am,16.7,14.4,54,SE,9 5,17 9,1018.8,0.0,2025-01-29
8:00 am,16.2,13.5,55,SE,11 6,20 11,1018.8,0.0,2025-01-29
7:30 am,15.9,13.1,56,SE,11 6,17 9,1018.6,0.0,2025-01-29
