Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.9,15.0,66,SSE,11 6,20 11,1017.5,0.0,2025-01-29
11:00 pm,17.0,14.7,66,SSE,13 7,24 13,1017.5,0.0,2025-01-29
10:30 pm,17.1,15.3,66,SSE,11 6,20 11,1017.6,0.0,2025-01-29
10:00 pm,17.4,15.2,65,SSE,13 7,24 13,1017.5,0.0,2025-01-29
9:30 pm,17.7,15.8,63,SSE,11 6,20 11,1017.4,0.0,2025-01-29
9:00 pm,18.1,15.6,58,S,13 7,20 11,1017.1,0.0,2025-01-29
8:30 pm,18.8,16.3,56,SSE,13 7,22 12,1017.0,0.0,2025-01-29
8:00 pm,19.7,16.4,52,SE,17 9,24 13,1016.8,0.0,2025-01-29
7:30 pm,21.0,18.9,48,SSE,11 6,24 13,1016.6,0.0,2025-01-29
7:00 pm,21.6,17.9,42,SSE,17 9,30 16,1016.1,0.0,2025-01-29
