Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.3,9.9,61,S,13 7,19 10,1026.3,0.0,2023-10-10
11:00 pm,13.9,10.5,59,SSE,13 7,24 13,1026.3,0.0,2023-10-10
10:30 pm,13.8,11.2,60,SSE,9 5,17 9,1026.3,0.0,2023-10-10
10:00 pm,14.0,11.5,60,SSE,9 5,17 9,1026.3,0.0,2023-10-10
9:30 pm,14.1,11.2,61,SE,11 6,17 9,1026.4,0.0,2023-10-10
9:00 pm,14.7,11.9,59,SE,11 6,19 10,1026.3,0.0,2023-10-10
8:30 pm,14.8,11.9,58,SE,11 6,19 10,1026.0,0.0,2023-10-10
8:00 pm,15.0,11.4,57,SE,15 8,24 13,1025.9,0.0,2023-10-10
7:30 pm,15.1,12.0,59,SSE,13 7,26 14,1025.5,0.0,2023-10-10
7:00 pm,15.3,11.4,58,SSE,17 9,35 19,1025.2,0.0,2023-10-10
6:30 pm,15.6,11.7,56,SSW,17 9,28 15,1024.6,0.0,2023-10-10
6:00 pm,16.0,11.8,57,S,19 10,30 16,1024.3,0.0,2023-10-10
5:30 pm,16.7,13.2,54,SSW,15 8,32 17,1024.1,0.0,2023-10-10
5:00 pm,17.1,13.0,54,SSW,19 10,30 16,1023.9,0.0,2023-10-10
4:30 pm,17.4,12.7,53,SSW,22 12,41 22,1023.7,0.0,2023-10-10
