Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,19.2,15.3,50,WNW,19 10,28 15,1022.4,0.0,2023-04-21
5:00 pm,19.8,14.4,46,NW,26 14,41 22,1021.9,0.0,2023-04-21
4:34 pm,20.3,14.4,44,NW,28 15,46 25,1021.8,0.0,2023-04-21
4:30 pm,20.4,15.2,43,NW,24 13,46 25,1021.8,0.0,2023-04-21
4:00 pm,21.2,17.2,43,WNW,19 10,30 16,1021.7,0.0,2023-04-21
3:30 pm,21.8,16.6,43,NW,26 14,43 23,1021.6,0.0,2023-04-21
3:00 pm,22.0,16.9,44,NW,26 14,41 22,1021.2,0.0,2023-04-21
2:30 pm,21.6,16.7,48,NW,26 14,48 26,1020.8,0.0,2023-04-21
2:00 pm,21.4,16.2,49,NW,28 15,48 26,1021.1,0.0,2023-04-21
1:59 pm,21.3,16.2,50,WNW,28 15,48 26,1021.1,0.0,2023-04-21
1:30 pm,20.9,16.4,50,WNW,24 13,39 21,1021.0,0.0,2023-04-21
1:13 pm,20.8,15.2,51,WNW,30 16,50 27,1020.9,0.0,2023-04-21
1:00 pm,21.2,15.3,50,WNW,32 17,46 25,1020.6,0.0,2023-04-21
12:30 pm,20.8,15.4,53,NW,30 16,48 26,1021.0,0.0,2023-04-21
12:23 pm,20.9,15.4,52,NW,30 16,48 26,1021.1,0.0,2023-04-21
12:00 pm,20.5,17.3,55,NW,19 10,35 19,1021.4,0.0,2023-04-21
11:30 am,20.2,16.6,58,NW,22 12,33 18,1021.7,0.0,2023-04-21
11:00 am,19.2,15.8,60,NNW,20 11,30 16,1021.9,0.0,2023-04-21
10:30 am,18.8,15.6,61,N,19 10,30 16,1021.9,0.0,2023-04-21
10:00 am,18.3,14.7,61,N,20 11,30 16,1022.2,0.0,2023-04-21
9:30 am,19.3,14.3,59,NNW,28 15,37 20,1022.0,0.0,2023-04-21
9:00 am,18.3,12.9,62,NNW,30 16,41 22,1022.0,0.0,2023-04-21
8:30 am,16.8,11.3,66,NNW,30 16,41 22,1021.8,0.0,2023-04-21
8:00 am,16.1,10.5,68,NNW,30 16,41 22,1021.7,0.0,2023-04-21
7:30 am,15.9,11.4,69,NNW,24 13,32 17,1021.6,0.0,2023-04-21
7:00 am,15.8,10.9,69,NW,26 14,37 20,1021.0,0.0,2023-04-21
6:30 am,15.5,10.3,71,NNW,28 15,41 22,1020.3,0.0,2023-04-21
6:00 am,15.6,11.5,70,NNW,22 12,35 19,1020.2,0.0,2023-04-21
5:30 am,15.8,11.3,68,NNW,24 13,35 19,1020.4,0.0,2023-04-21
5:00 am,16.2,10.6,67,NW,30 16,44 24,1020.0,0.0,2023-04-21
4:30 am,16.0,10.7,67,NW,28 15,44 24,1019.9,0.0,2023-04-21
4:00 am,16.1,9.8,66,NW,33 18,54 29,1019.5,0.0,2023-04-21
3:34 am,16.0,9.9,67,NW,32 17,50 27,1019.3,0.0,2023-04-21
3:30 am,16.0,9.9,67,NW,32 17,46 25,1019.3,0.0,2023-04-21
3:11 am,15.8,10.1,68,NW,30 16,48 26,1019.4,0.0,2023-04-21
3:00 am,15.8,9.7,68,NNW,32 17,44 24,1019.4,0.0,2023-04-21
2:30 am,15.8,10.1,68,NNW,30 16,39 21,1019.8,0.0,2023-04-21
2:00 am,16.0,10.0,68,NNW,32 17,46 25,1019.9,0.0,2023-04-21
1:30 am,15.9,10.4,70,NW,30 16,44 24,1020.0,0.0,2023-04-21
1:00 am,15.9,10.3,69,NW,30 16,41 22,1019.9,0.0,2023-04-21
12:30 am,16.0,10.5,70,NW,30 16,43 23,1020.0,0.0,2023-04-21
12:00 am,15.9,10.1,71,NW,32 17,43 23,1019.6,0.0,2023-04-21
