Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.8,14.4,51,N,15 8,24 13,1017.4,0.0,2024-09-28
11:00 pm,17.6,14.6,52,NNE,13 7,24 13,1017.9,0.0,2024-09-28
10:30 pm,17.9,15.2,50,N,11 6,19 10,1018.4,0.0,2024-09-28
10:00 pm,17.9,14.8,50,N,13 7,24 13,1018.4,0.0,2024-09-28
9:30 pm,17.9,14.8,50,NNE,13 7,22 12,1018.5,0.0,2024-09-28
9:00 pm,18.2,14.3,48,N,17 9,30 16,1018.8,0.0,2024-09-28
8:30 pm,17.8,15.3,48,N,9 5,13 7,1018.9,0.0,2024-09-28
8:00 pm,18.3,16.2,46,NNE,7 4,15 8,1018.7,0.0,2024-09-28
7:30 pm,18.7,15.4,44,NNE,13 7,20 11,1018.0,0.0,2024-09-28
7:00 pm,19.1,16.1,43,NE,11 6,20 11,1018.6,0.0,2024-09-28
6:30 pm,19.2,16.3,43,N,11 6,20 11,1019.2,0.0,2024-09-28
6:00 pm,19.9,16.2,41,N,15 8,22 12,1019.1,0.0,2024-09-28
5:30 pm,20.2,16.9,41,NNE,13 7,24 13,1019.3,0.0,2024-09-28
5:00 pm,20.9,17.2,38,N,15 8,24 13,1018.9,0.0,2024-09-28
4:30 pm,21.4,16.2,35,N,22 12,33 18,1019.1,0.0,2024-09-28
4:00 pm,21.5,17.3,36,N,17 9,33 18,1019.0,0.0,2024-09-28
3:30 pm,21.6,17.5,37,N,17 9,28 15,1019.4,0.0,2024-09-28
3:00 pm,21.7,17.1,37,NNE,20 11,32 17,1020.0,0.0,2024-09-28
2:30 pm,21.3,16.1,36,N,22 12,35 19,1020.7,0.0,2024-09-28
2:00 pm,21.1,15.1,36,N,26 14,41 22,1021.2,0.0,2024-09-28
1:30 pm,20.8,16.1,38,N,20 11,39 21,1021.5,0.0,2024-09-28
1:00 pm,20.3,15.0,37,NNE,22 12,41 22,1022.0,0.0,2024-09-28
12:30 pm,19.7,14.7,42,N,22 12,35 19,1022.9,0.0,2024-09-28
12:00 pm,19.4,14.7,42,N,20 11,41 22,1024.0,0.0,2024-09-28
11:30 am,18.7,12.1,43,NNW,30 16,43 23,1024.5,0.0,2024-09-28
11:00 am,18.1,12.2,45,N,26 14,37 20,1024.7,0.0,2024-09-28
10:30 am,17.5,12.6,49,N,22 12,39 21,1025.1,0.0,2024-09-28
10:00 am,17.4,12.2,46,NNW,22 12,35 19,1025.6,0.0,2024-09-28
9:30 am,16.3,10.4,49,N,26 14,41 22,1025.5,0.0,2024-09-28
9:00 am,15.7,11.2,52,N,19 10,32 17,1025.6,0.0,2024-09-28
8:30 am,14.2,10.0,56,N,17 9,26 14,1026.0,0.0,2024-09-28
8:00 am,12.5,9.1,64,N,13 7,19 10,1026.0,0.0,2024-09-28
7:30 am,9.4,6.6,75,NNE,9 5,11 6,1026.0,0.0,2024-09-28
7:00 am,7.7,4.8,80,NNE,9 5,13 7,1026.1,0.0,2024-09-28
6:30 am,7.2,4.3,83,NNE,9 5,15 8,1025.9,0.0,2024-09-28
6:00 am,7.0,3.3,83,NNE,13 7,17 9,1025.7,0.0,2024-09-28
5:30 am,7.3,4.0,84,NNE,11 6,17 9,1025.7,0.0,2024-09-28
5:00 am,7.5,4.3,84,NNE,11 6,17 9,1025.9,0.0,2024-09-28
4:30 am,7.3,4.1,87,NNE,11 6,15 8,1025.7,0.0,2024-09-28
4:00 am,7.4,4.7,89,NE,9 5,15 8,1025.7,0.0,2024-09-28
3:30 am,7.7,5.0,88,NE,9 5,13 7,1025.6,0.0,2024-09-28
3:00 am,7.9,5.3,89,NE,9 5,13 7,1025.6,0.0,2024-09-28
2:30 am,8.1,6.2,90,NE,6 3,9 5,1025.7,0.0,2024-09-28
2:00 am,8.2,6.1,89,NNE,7 4,9 5,1025.8,0.0,2024-09-28
1:30 am,8.6,6.5,87,NNE,7 4,11 6,1026.0,0.0,2024-09-28
1:00 am,8.8,6.3,86,NE,9 5,13 7,1026.2,0.0,2024-09-28
12:30 am,9.0,7.4,92,NNE,6 3,9 5,1026.4,0.0,2024-09-28
12:00 am,8.8,8.4,96,CALM,0 0,6 3,1026.5,0.0,2024-09-28
