Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,11.0,8.0,63,NW,9 5,13 7,1011.3,0.0,2024-09-29
5:00 am,11.4,7.2,60,NNW,15 8,24 13,1011.7,0.0,2024-09-29
4:30 am,11.8,7.9,57,N,13 7,20 11,1011.8,0.0,2024-09-29
4:00 am,12.2,8.3,55,NNW,13 7,19 10,1011.6,0.0,2024-09-29
3:30 am,12.1,7.9,56,NW,15 8,20 11,1011.9,0.0,2024-09-29
3:00 am,12.5,8.7,56,NNW,13 7,17 9,1012.2,0.0,2024-09-29
2:30 am,12.5,8.7,56,NW,13 7,17 9,1012.6,0.0,2024-09-29
2:00 am,12.7,9.3,56,N,11 6,15 8,1013.3,0.0,2024-09-29
1:30 am,13.1,9.4,55,N,13 7,19 10,1014.3,0.0,2024-09-29
1:00 am,13.4,9.3,54,NNW,15 8,22 12,1014.9,0.0,2024-09-29
12:30 am,13.8,8.8,54,N,20 11,28 15,1015.3,0.0,2024-09-29
12:00 am,14.0,8.6,53,N,22 12,33 18,1015.6,0.0,2024-09-29
