Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.1,15.4,63,SW,9 5,13 7,1010.0,0.0,2024-09-26
11:00 pm,17.0,16.2,68,WSW,6 3,11 6,1010.0,0.0,2024-09-26
10:30 pm,16.8,15.3,67,WSW,9 5,15 8,1010.1,0.0,2024-09-26
10:00 pm,15.6,16.3,80,CALM,0 0,0 0,1010.1,0.0,2024-09-26
9:30 pm,15.0,15.4,79,CALM,0 0,0 0,1010.3,0.0,2024-09-26
9:00 pm,16.1,16.2,74,SW,2 1,6 3,1010.4,0.0,2024-09-26
8:30 pm,16.8,15.9,71,SW,7 4,13 7,1010.4,0.0,2024-09-26
8:00 pm,17.1,16.3,70,SW,7 4,15 8,1010.3,0.0,2024-09-26
7:30 pm,17.3,16.0,68,SW,9 5,17 9,1010.0,0.0,2024-09-26
7:00 pm,17.6,16.0,67,SW,11 6,20 11,1009.8,0.0,2024-09-26
6:30 pm,18.1,16.4,70,SW,13 7,24 13,1009.6,0.0,2024-09-26
6:00 pm,18.6,16.3,75,SW,19 10,30 16,1009.2,0.0,2024-09-26
5:30 pm,19.5,18.3,70,SW,13 7,19 10,1008.9,0.0,2024-09-26
5:00 pm,20.2,18.0,64,SW,17 9,30 16,1008.6,0.0,2024-09-26
4:30 pm,21.4,19.9,63,SW,15 8,28 15,1008.5,0.0,2024-09-26
