Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.9,15.6,90,ENE,9 5,15 8,1008.6,4.6,2023-12-23
11:00 pm,16.5,15.2,84,ENE,13 7,19 10,1008.5,3.2,2023-12-23
10:30 pm,16.9,16.6,85,SE,9 5,13 7,1008.4,2.6,2023-12-23
10:19 pm,16.8,16.3,83,SE,9 5,15 8,1008.5,2.6,2023-12-23
10:00 pm,16.8,14.5,84,ESE,19 10,28 15,1008.0,2.6,2023-12-23
9:30 pm,17.0,16.8,86,S,9 5,13 7,1008.0,2.6,2023-12-23
9:00 pm,17.3,13.1,84,E,30 16,41 22,1007.3,2.6,2023-12-23
8:30 pm,17.0,12.5,88,E,32 17,52 28,1007.1,2.6,2023-12-23
8:18 pm,17.0,12.5,87,E,32 17,52 28,1007.1,2.2,2023-12-23
8:00 pm,17.9,14.4,80,E,26 14,37 20,1006.9,0.0,2023-12-23
7:30 pm,20.0,15.1,67,E,32 17,41 22,1006.2,0.0,2023-12-23
