Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.3,10.6,85,N,9 5,15 8,1017.1,0.0,2024-07-08
5:00 am,12.1,10.7,85,N,7 4,17 9,1016.9,0.0,2024-07-08
4:30 am,11.9,10.5,85,NNE,7 4,13 7,1017.0,0.0,2024-07-08
4:00 am,11.6,10.1,86,NNE,7 4,13 7,1017.3,0.0,2024-07-08
3:30 am,11.6,10.1,86,NNE,7 4,9 5,1017.3,0.0,2024-07-08
3:00 am,12.0,10.6,85,NNE,7 4,11 6,1017.2,0.0,2024-07-08
2:30 am,12.1,10.3,84,N,9 5,15 8,1017.0,0.0,2024-07-08
2:00 am,12.6,10.5,82,NE,11 6,15 8,1017.0,0.0,2024-07-08
1:30 am,12.8,9.9,82,NE,15 8,22 12,1016.9,0.0,2024-07-08
1:00 am,12.8,10.4,83,NE,13 7,24 13,1017.3,0.0,2024-07-08
12:30 am,12.9,10.5,82,ENE,13 7,22 12,1017.7,0.0,2024-07-08
12:00 am,13.0,11.3,82,NE,9 5,17 9,1018.2,0.0,2024-07-08
