Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 pm,19.0,21.4,94,N,2 1,4 2,1013.9,6.2,2023-05-07
5:30 pm,19.2,22.0,93,CALM,0 0,2 1,1013.5,6.2,2023-05-07
5:00 pm,19.7,21.8,90,ENE,4 2,6 3,1013.3,6.0,2023-05-07
4:30 pm,18.9,20.9,84,CALM,0 0,0 0,1013.5,5.0,2023-05-07
4:00 pm,23.3,23.6,60,NNE,7 4,15 8,1013.2,0.2,2023-05-07
3:30 pm,24.9,24.3,44,NNW,6 3,11 6,1012.8,0.0,2023-05-07
3:00 pm,26.1,25.4,40,NNW,6 3,15 8,1012.9,0.0,2023-05-07
2:30 pm,26.8,26.3,40,N,6 3,13 7,1013.0,0.0,2023-05-07
2:00 pm,26.3,25.5,40,N,7 4,13 7,1013.5,0.0,2023-05-07
1:30 pm,25.9,25.2,40,N,6 3,13 7,1013.8,0.0,2023-05-07
1:00 pm,25.6,24.9,41,NNW,6 3,13 7,1014.2,0.0,2023-05-07
12:30 pm,25.4,24.6,42,NNW,7 4,13 7,1014.8,0.0,2023-05-07
12:00 pm,24.5,24.3,45,NNW,4 2,9 5,1015.5,0.0,2023-05-07
11:30 am,24.6,24.1,45,NW,6 3,11 6,1016.0,0.0,2023-05-07
11:00 am,24.3,23.6,44,NW,6 3,11 6,1016.3,0.0,2023-05-07
10:30 am,23.5,23.8,53,WNW,4 2,9 5,1016.8,0.0,2023-05-07
10:00 am,22.8,24.2,59,CALM,0 0,4 2,1017.0,0.0,2023-05-07
9:30 am,20.6,21.2,67,SW,4 2,9 5,1017.5,0.0,2023-05-07
9:00 am,20.2,21.0,71,SSW,4 2,7 4,1017.6,0.0,2023-05-07
8:30 am,18.7,19.0,76,SW,6 3,11 6,1017.8,0.0,2023-05-07
8:00 am,17.7,18.4,81,SW,4 2,9 5,1017.6,0.0,2023-05-07
7:30 am,16.9,17.6,85,WSW,4 2,9 5,1017.5,0.0,2023-05-07
7:00 am,16.3,16.9,88,WSW,4 2,9 5,1017.4,0.0,2023-05-07
6:30 am,15.7,16.9,89,CALM,0 0,2 1,1016.9,0.0,2023-05-07
6:00 am,16.0,16.7,90,SW,4 2,7 4,1016.8,0.0,2023-05-07
5:30 am,16.1,16.7,89,WSW,4 2,6 3,1016.6,0.0,2023-05-07
5:00 am,16.1,16.8,91,SSW,4 2,6 3,1016.4,0.0,2023-05-07
4:30 am,15.8,17.2,91,CALM,0 0,2 1,1016.4,0.0,2023-05-07
4:00 am,15.9,17.0,92,WSW,2 1,4 2,1016.7,0.0,2023-05-07
3:30 am,15.8,17.1,90,CALM,0 0,2 1,1016.5,0.0,2023-05-07
3:00 am,16.2,16.9,90,SW,4 2,6 3,1016.5,0.0,2023-05-07
2:30 am,16.4,17.2,90,SW,4 2,9 5,1016.4,0.0,2023-05-07
2:00 am,16.2,17.3,96,SW,4 2,9 5,1016.9,0.0,2023-05-07
1:30 am,15.5,16.9,94,CALM,0 0,0 0,1016.7,0.0,2023-05-07
1:00 am,15.7,17.3,95,CALM,0 0,0 0,1017.2,0.0,2023-05-07
12:30 am,15.5,17.0,95,CALM,0 0,0 0,1017.3,0.0,2023-05-07
12:00 am,15.5,16.9,94,CALM,0 0,0 0,1017.6,0.0,2023-05-07
