Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,17.4,14.3,57,WSW,15 8,33 18,1011.9,0.0,2023-10-12
6:30 am,19.9,15.7,39,W,17 9,30 16,1010.5,0.0,2023-10-12
6:00 am,20.6,16.3,37,NNW,17 9,28 15,1009.5,0.0,2023-10-12
5:30 am,20.7,16.7,36,N,15 8,24 13,1009.1,0.0,2023-10-12
5:07 am,21.1,14.6,34,N,28 15,46 25,1009.3,0.0,2023-10-12
5:00 am,21.4,15.6,33,N,24 13,44 24,1009.1,0.0,2023-10-12
4:30 am,20.1,17.0,39,N,11 6,20 11,1009.2,0.0,2023-10-12
4:00 am,20.4,17.0,39,N,13 7,24 13,1009.9,0.0,2023-10-12
3:30 am,20.6,17.2,38,N,13 7,17 9,1010.3,0.0,2023-10-12
3:00 am,20.8,17.0,37,NNE,15 8,24 13,1010.9,0.0,2023-10-12
2:30 am,21.2,17.4,37,NNE,15 8,28 15,1011.5,0.0,2023-10-12
2:00 am,21.2,17.1,38,N,17 9,32 17,1012.2,0.0,2023-10-12
1:30 am,21.0,17.3,39,NNE,15 8,26 14,1012.4,0.0,2023-10-12
1:00 am,21.1,17.6,40,N,15 8,26 14,1013.3,0.0,2023-10-12
12:30 am,21.1,16.9,41,N,19 10,32 17,1013.8,0.0,2023-10-12
12:00 am,21.2,17.0,41,N,19 10,35 19,1014.2,0.0,2023-10-12
