Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 pm,22.2,21.5,65,NNE,13 7,22 12,1018.9,0.0,2023-10-12
5:30 pm,22.6,21.9,64,NNE,13 7,26 14,1018.7,0.0,2023-10-12
5:00 pm,23.1,21.8,60,NNE,15 8,28 15,1018.6,0.0,2023-10-12
4:30 pm,23.8,22.5,57,NNE,15 8,28 15,1018.3,0.0,2023-10-12
4:00 pm,24.3,23.2,54,NNE,13 7,26 14,1018.6,0.0,2023-10-12
3:30 pm,24.9,24.2,56,NNE,13 7,22 12,1018.7,0.0,2023-10-12
3:00 pm,25.3,25.0,50,NNE,9 5,20 11,1018.8,0.0,2023-10-12
2:30 pm,26.4,25.9,49,NE,11 6,22 12,1018.9,0.0,2023-10-12
2:00 pm,26.3,25.8,49,NE,11 6,17 9,1019.2,0.0,2023-10-12
1:30 pm,26.7,25.8,48,NE,13 7,22 12,1019.8,0.0,2023-10-12
1:00 pm,26.3,24.8,47,ENE,15 8,28 15,1020.1,0.0,2023-10-12
12:30 pm,27.0,26.6,45,NE,9 5,17 9,1020.6,0.0,2023-10-12
12:00 pm,27.3,26.8,47,ENE,11 6,26 14,1021.2,0.0,2023-10-12
11:30 am,26.0,25.2,47,ENE,11 6,19 10,1021.7,0.0,2023-10-12
11:00 am,26.5,26.4,44,N,6 3,19 10,1022.3,0.0,2023-10-12
10:30 am,26.2,26.1,45,NNE,6 3,15 8,1022.9,0.0,2023-10-12
10:00 am,25.3,25.0,47,NNW,7 4,15 8,1023.5,0.0,2023-10-12
9:30 am,25.0,25.0,48,NW,6 3,11 6,1024.1,0.0,2023-10-12
9:00 am,25.1,25.4,53,NNE,7 4,17 9,1024.2,0.0,2023-10-12
8:30 am,23.2,23.3,56,WNW,6 3,11 6,1024.3,0.0,2023-10-12
8:00 am,22.1,22.9,63,W,4 2,7 4,1024.4,0.0,2023-10-12
7:30 am,20.8,21.9,67,SW,2 1,6 3,1024.4,0.0,2023-10-12
7:00 am,19.3,20.4,74,WSW,2 1,4 2,1024.4,0.0,2023-10-12
6:30 am,17.9,18.1,79,SW,6 3,9 5,1024.5,0.0,2023-10-12
6:00 am,16.9,17.6,85,WSW,4 2,7 4,1024.3,0.0,2023-10-12
5:30 am,16.0,16.8,86,SW,2 1,4 2,1023.9,0.0,2023-10-12
5:00 am,15.9,16.7,86,SW,2 1,4 2,1023.6,0.0,2023-10-12
4:30 am,16.2,17.0,85,SW,2 1,4 2,1023.6,0.0,2023-10-12
4:00 am,16.4,17.2,84,WSW,2 1,6 3,1023.6,0.0,2023-10-12
3:30 am,16.8,17.3,83,SW,4 2,6 3,1023.5,0.0,2023-10-12
3:00 am,17.0,17.8,87,SW,4 2,7 4,1023.4,0.0,2023-10-12
2:30 am,15.9,17.2,89,CALM,0 0,0 0,1023.4,0.0,2023-10-12
2:00 am,15.9,17.1,88,CALM,0 0,0 0,1023.5,0.0,2023-10-12
1:30 am,16.1,17.4,88,CALM,0 0,0 0,1023.7,0.0,2023-10-12
1:00 am,16.3,17.6,86,CALM,0 0,0 0,1024.0,0.0,2023-10-12
12:30 am,16.7,18.0,84,CALM,0 0,0 0,1024.3,0.0,2023-10-12
12:00 am,17.0,18.2,82,CALM,0 0,0 0,1024.6,0.0,2023-10-12
