Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.9,15.6,84,CALM,0 0,0 0,1023.9,0.0,2023-10-09
11:00 pm,15.2,15.9,83,CALM,0 0,0 0,1024.1,0.0,2023-10-09
10:30 pm,15.5,16.2,80,CALM,0 0,0 0,1024.4,0.0,2023-10-09
10:00 pm,15.8,16.4,78,CALM,0 0,0 0,1024.4,0.0,2023-10-09
9:30 pm,16.0,16.6,76,CALM,0 0,0 0,1024.4,0.0,2023-10-09
9:00 pm,16.6,17.1,72,CALM,0 0,0 0,1024.3,0.0,2023-10-09
8:30 pm,17.4,17.9,69,CALM,0 0,0 0,1024.3,0.0,2023-10-09
8:00 pm,18.2,18.3,65,NE,2 1,4 2,1024.2,0.0,2023-10-09
7:30 pm,19.1,19.5,61,CALM,0 0,4 2,1024.1,0.0,2023-10-09
7:00 pm,19.7,18.9,58,E,6 3,9 5,1024.2,0.0,2023-10-09
6:30 pm,20.1,19.2,57,ENE,7 4,13 7,1024.2,0.0,2023-10-09
6:00 pm,20.6,19.1,53,ENE,9 5,15 8,1024.0,0.0,2023-10-09
5:30 pm,21.0,19.4,50,ENE,9 5,19 10,1023.6,0.0,2023-10-09
5:00 pm,21.8,19.8,48,ENE,11 6,19 10,1023.3,0.0,2023-10-09
4:30 pm,22.5,20.9,46,NE,9 5,15 8,1023.1,0.0,2023-10-09
4:00 pm,22.9,21.6,44,NE,7 4,15 8,1023.0,0.0,2023-10-09
3:30 pm,23.3,21.8,45,NE,9 5,17 9,1023.1,0.0,2023-10-09
3:00 pm,23.6,22.1,44,ENE,9 5,20 11,1023.2,0.0,2023-10-09
2:30 pm,22.8,20.7,44,ENE,11 6,19 10,1023.6,0.0,2023-10-09
2:00 pm,23.6,21.3,44,ENE,13 7,22 12,1023.7,0.0,2023-10-09
1:30 pm,24.2,22.0,43,NE,13 7,22 12,1024.0,0.0,2023-10-09
1:00 pm,23.8,21.5,43,NE,13 7,24 13,1024.3,0.0,2023-10-09
12:30 pm,23.6,21.5,41,NE,11 6,20 11,1024.8,0.0,2023-10-09
12:00 pm,24.2,22.0,43,ENE,13 7,20 11,1025.2,0.0,2023-10-09
11:30 am,23.5,21.3,41,ENE,11 6,19 10,1025.8,0.0,2023-10-09
11:00 am,23.1,21.2,41,E,9 5,17 9,1026.3,0.0,2023-10-09
10:30 am,23.6,21.5,37,E,9 5,17 9,1026.7,0.0,2023-10-09
10:00 am,22.9,20.8,43,E,11 6,19 10,1027.2,0.0,2023-10-09
9:30 am,22.1,21.3,49,SE,6 3,9 5,1027.4,0.0,2023-10-09
9:00 am,22.0,21.7,51,ESE,4 2,7 4,1027.6,0.0,2023-10-09
8:30 am,20.6,20.0,57,SW,6 3,13 7,1027.5,0.0,2023-10-09
8:00 am,18.8,17.9,62,W,7 4,13 7,1027.7,0.0,2023-10-09
7:30 am,17.6,17.1,64,WSW,4 2,9 5,1027.5,0.0,2023-10-09
7:00 am,16.1,15.0,70,SSW,7 4,13 7,1027.4,0.0,2023-10-09
6:30 am,15.0,14.0,74,SSW,6 3,11 6,1027.3,0.0,2023-10-09
