Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.4,15.7,81,S,9 5,13 7,1021.3,0.0,2023-10-09
11:00 pm,16.5,15.8,81,S,9 5,15 8,1021.1,0.0,2023-10-09
10:30 pm,16.9,15.9,80,S,11 6,17 9,1021.0,0.0,2023-10-09
10:00 pm,17.2,16.6,79,SSW,9 5,15 8,1021.0,0.0,2023-10-09
9:30 pm,17.5,16.1,77,SSW,13 7,22 12,1021.3,0.0,2023-10-09
9:00 pm,17.9,16.2,76,SSW,15 8,28 15,1021.4,0.0,2023-10-09
8:30 pm,18.1,17.2,75,SSW,11 6,19 10,1021.4,0.0,2023-10-09
8:00 pm,18.4,17.9,74,S,9 5,15 8,1021.2,0.0,2023-10-09
7:30 pm,18.6,18.1,73,SSW,9 5,17 9,1020.8,0.0,2023-10-09
7:00 pm,18.7,18.1,72,SSW,9 5,17 9,1020.5,0.0,2023-10-09
6:30 pm,19.1,18.3,72,SSW,11 6,19 10,1020.2,0.0,2023-10-09
6:00 pm,20.0,18.6,66,SSE,13 7,24 13,1020.1,0.0,2023-10-09
5:30 pm,20.9,19.6,59,S,11 6,19 10,1020.0,0.0,2023-10-09
5:00 pm,20.7,18.5,62,SSE,17 9,24 13,1020.0,0.0,2023-10-09
4:30 pm,21.7,19.9,59,SE,15 8,20 11,1019.9,0.0,2023-10-09
4:00 pm,22.6,20.0,51,S,17 9,24 13,1019.8,0.0,2023-10-09
3:30 pm,23.1,21.3,54,SE,15 8,24 13,1019.6,0.0,2023-10-09
3:00 pm,23.8,22.0,52,SE,15 8,26 14,1019.3,0.0,2023-10-09
2:30 pm,24.5,22.4,51,SSE,17 9,24 13,1019.3,0.0,2023-10-09
2:00 pm,24.1,21.9,51,S,17 9,28 15,1019.3,0.0,2023-10-09
1:30 pm,25.1,23.7,48,S,13 7,24 13,1019.3,0.0,2023-10-09
1:00 pm,25.0,23.5,48,S,13 7,20 11,1019.4,0.0,2023-10-09
12:30 pm,25.7,24.4,44,ESE,11 6,19 10,1019.7,0.0,2023-10-09
12:00 pm,25.4,25.4,44,ENE,4 2,11 6,1019.8,0.0,2023-10-09
11:30 am,24.0,23.3,41,ESE,4 2,9 5,1020.2,0.0,2023-10-09
11:00 am,23.1,22.7,47,ESE,4 2,11 6,1020.7,0.0,2023-10-09
10:30 am,22.5,21.9,57,S,9 5,17 9,1020.8,0.0,2023-10-09
10:00 am,21.2,20.8,59,S,7 4,13 7,1021.5,0.0,2023-10-09
9:30 am,20.3,20.0,64,S,7 4,17 9,1021.9,0.0,2023-10-09
9:00 am,19.4,19.5,70,SSW,6 3,13 7,1022.1,0.0,2023-10-09
8:30 am,18.4,17.8,73,SE,9 5,15 8,1022.0,0.0,2023-10-09
8:00 am,17.4,16.8,78,SSE,9 5,15 8,1021.9,0.0,2023-10-09
7:30 am,16.5,15.0,81,SSE,13 7,19 10,1021.7,0.0,2023-10-09
7:00 am,15.9,14.8,83,SSE,11 6,17 9,1021.5,0.0,2023-10-09
6:30 am,15.5,14.8,87,SE,9 5,15 8,1021.4,0.0,2023-10-09
6:00 am,14.9,14.7,89,S,6 3,9 5,1021.4,0.0,2023-10-09
5:30 am,14.9,14.8,90,S,6 3,11 6,1021.3,0.0,2023-10-09
5:00 am,14.6,15.2,91,S,2 1,7 4,1021.2,0.0,2023-10-09
4:30 am,14.4,14.9,90,S,2 1,7 4,1021.0,0.0,2023-10-09
