Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,19.5,20.2,86,N,9 5,13 7,1014.7,0.2,2025-03-29
6:30 am,19.6,19.9,85,N,11 6,17 9,1014.3,0.2,2025-03-29
6:00 am,19.6,19.4,84,N,13 7,20 11,1014.1,0.2,2025-03-29
5:30 am,19.5,19.0,85,N,15 8,24 13,1014.3,0.2,2025-03-29
5:00 am,20.3,19.0,76,N,17 9,24 13,1014.1,0.2,2025-03-29
4:30 am,21.4,20.3,68,N,15 8,24 13,1014.1,0.0,2025-03-29
4:00 am,21.9,20.3,65,N,17 9,24 13,1013.9,0.0,2025-03-29
3:30 am,21.6,21.0,64,N,11 6,17 9,1014.1,0.0,2025-03-29
3:00 am,20.5,20.2,78,N,13 7,22 12,1014.6,0.0,2025-03-29
2:30 am,20.2,23.2,94,NNW,2 1,9 5,1014.5,0.0,2025-03-29
2:00 am,19.3,22.4,96,CALM,0 0,6 3,1014.2,0.0,2025-03-29
1:30 am,19.7,22.8,94,CALM,0 0,0 0,1014.4,0.0,2025-03-29
1:00 am,19.5,22.3,91,CALM,0 0,0 0,1014.7,0.0,2025-03-29
12:30 am,19.9,22.6,87,CALM,0 0,0 0,1015.1,0.0,2025-03-29
12:00 am,20.4,22.9,82,CALM,0 0,0 0,1015.3,0.0,2025-03-29
