Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.3,21.1,84,SSW,2 1,4 2,1020.1,0.0,2024-04-12
11:00 pm,19.1,21.3,85,CALM,0 0,6 3,1020.0,0.0,2024-04-12
10:30 pm,18.8,21.0,86,CALM,0 0,0 0,1020.2,0.0,2024-04-12
10:00 pm,19.2,21.4,84,CALM,0 0,4 2,1020.3,0.0,2024-04-12
9:30 pm,18.8,20.8,83,CALM,0 0,0 0,1020.3,0.0,2024-04-12
9:00 pm,19.5,21.5,80,CALM,0 0,0 0,1020.4,0.0,2024-04-12
8:30 pm,20.1,22.0,76,CALM,0 0,0 0,1020.3,0.0,2024-04-12
8:00 pm,21.5,23.0,70,E,2 1,6 3,1019.9,0.0,2024-04-12
7:30 pm,21.5,22.4,71,E,6 3,11 6,1019.4,0.0,2024-04-12
7:00 pm,21.6,22.8,70,E,4 2,7 4,1018.9,0.0,2024-04-12
6:30 pm,22.2,23.1,68,E,6 3,9 5,1018.6,0.0,2024-04-12
