Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.7,10.4,69,ENE,2 1,7 4,1028.9,0.0,2023-11-05
11:00 pm,11.9,9.7,69,ESE,7 4,9 5,1029.1,0.0,2023-11-05
10:30 pm,11.9,9.7,68,SSE,7 4,13 7,1029.2,0.0,2023-11-05
10:00 pm,12.0,9.4,68,SSE,9 5,13 7,1029.5,0.0,2023-11-05
9:30 pm,11.8,8.4,66,SSW,13 7,17 9,1029.6,0.0,2023-11-05
9:00 pm,11.8,8.7,65,SSW,11 6,17 9,1029.5,0.0,2023-11-05
8:30 pm,11.9,8.4,65,SSW,13 7,19 10,1029.4,0.0,2023-11-05
8:00 pm,11.7,9.3,65,S,7 4,9 5,1029.3,0.0,2023-11-05
7:30 pm,11.8,7.5,64,SSE,17 9,24 13,1029.2,0.0,2023-11-05
7:00 pm,12.2,7.9,62,SSE,17 9,22 12,1029.1,0.0,2023-11-05
6:30 pm,12.5,7.8,61,SE,19 10,24 13,1028.9,0.0,2023-11-05
6:00 pm,13.2,8.0,59,SE,22 12,28 15,1028.8,0.0,2023-11-05
5:30 pm,13.9,9.3,58,SE,19 10,24 13,1028.7,0.0,2023-11-05
5:00 pm,13.6,8.8,58,SE,20 11,26 14,1028.7,0.0,2023-11-05
4:30 pm,13.7,8.5,58,SE,22 12,30 16,1028.9,0.0,2023-11-05
4:00 pm,14.3,9.8,58,SE,19 10,28 15,1028.9,0.0,2023-11-05
3:30 pm,14.0,9.5,59,SSE,19 10,28 15,1029.0,0.0,2023-11-05
3:00 pm,13.7,8.7,62,SE,22 12,32 17,1029.4,0.0,2023-11-05
2:30 pm,13.7,8.7,61,SE,22 12,30 16,1029.7,0.0,2023-11-05
2:00 pm,13.7,7.8,58,SE,26 14,33 18,1029.8,0.0,2023-11-05
1:30 pm,13.8,8.5,55,ESE,22 12,32 17,1029.9,0.0,2023-11-05
1:00 pm,13.5,8.6,57,ESE,20 11,28 15,1030.0,0.0,2023-11-05
12:30 pm,13.2,8.5,58,ESE,19 10,26 14,1030.2,0.0,2023-11-05
12:00 pm,14.3,10.1,56,SE,17 9,22 12,1030.4,0.0,2023-11-05
11:30 am,13.7,9.8,57,SE,15 8,20 11,1030.4,0.0,2023-11-05
11:00 am,13.3,9.8,59,ESE,13 7,17 9,1030.5,0.0,2023-11-05
10:30 am,12.8,9.7,62,E,11 6,17 9,1030.6,0.0,2023-11-05
10:00 am,12.3,11.0,65,S,2 1,9 5,1030.8,0.0,2023-11-05
9:30 am,11.5,9.2,67,SE,7 4,9 5,1030.6,0.0,2023-11-05
9:00 am,11.2,8.9,69,SSE,7 4,9 5,1030.8,0.0,2023-11-05
8:30 am,11.3,8.6,69,SE,9 5,13 7,1030.6,0.0,2023-11-05
8:00 am,11.0,9.7,71,S,2 1,7 4,1030.6,0.0,2023-11-05
7:30 am,10.6,9.8,75,CALM,0 0,0 0,1030.4,0.0,2023-11-05
